"REGION","FUEL","TIMESLICE","YEAR","Val"
"ATX","VMT","S19","2044",0.015735631
"ATX","VMT","S19","2045",0.015735631
"ATX","VMT","S19","2046",0.015735631
"ATX","VMT","S19","2047",0.015735631
"ATX","VMT","S19","2048",0.015735631
"ATX","VMT","S19","2049",0.015735631
"ATX","VMT","S19","2050",0.015735631
"ATX","VMT","S20","2015",0.008988408
"ATX","VMT","S20","2016",0.008988408
"ATX","VMT","S20","2017",0.008988408
"ATX","VMT","S20","2018",0.008988408
"ATX","VMT","S20","2019",0.008988408
"ATX","VMT","S20","2020",0.008988408
"ATX","VMT","S20","2021",0.008988408
"ATX","VMT","S20","2022",0.008988408
"ATX","VMT","S20","2023",0.008988408
"ATX","VMT","S20","2024",0.008988408
"ATX","VMT","S20","2025",0.008988408
"ATX","VMT","S20","2026",0.008988408
"ATX","VMT","S20","2027",0.008988408
"ATX","VMT","S20","2028",0.008988408
"ATX","VMT","S20","2029",0.008988408
"ATX","VMT","S20","2030",0.008988408
"ATX","VMT","S20","2031",0.008988408
"ATX","VMT","S20","2032",0.008988408
"ATX","VMT","S20","2033",0.008988408
"ATX","VMT","S20","2034",0.008988408
"ATX","VMT","S20","2035",0.008988408
"ATX","VMT","S20","2036",0.008988408
"ATX","VMT","S20","2037",0.008988408
"ATX","VMT","S20","2038",0.008988408
"ATX","VMT","S20","2039",0.008988408
"ATX","VMT","S20","2040",0.008988408
"ATX","VMT","S20","2041",0.008988408
"ATX","VMT","S20","2042",0.008988408
"ATX","VMT","S20","2043",0.008988408
"ATX","VMT","S20","2044",0.008988408
"ATX","VMT","S20","2045",0.008988408
"ATX","VMT","S20","2046",0.008988408
"ATX","VMT","S20","2047",0.008988408
"ATX","VMT","S20","2048",0.008988408
"ATX","VMT","S20","2049",0.008988408
"ATX","VMT","S20","2050",0.008988408
"ATX","VMT","S21","2015",0.006580139
"ATX","VMT","S21","2016",0.006580139
"ATX","VMT","S21","2017",0.006580139
"ATX","VMT","S21","2018",0.006580139
"ATX","VMT","S21","2019",0.006580139
"ATX","VMT","S21","2020",0.006580139
"ATX","VMT","S21","2021",0.006580139
"ATX","VMT","S21","2022",0.006580139
"ATX","VMT","S21","2023",0.006580139
"ATX","VMT","S21","2024",0.006580139
"ATX","VMT","S21","2025",0.006580139
"ATX","VMT","S21","2026",0.006580139
"ATX","VMT","S21","2027",0.006580139
"ATX","VMT","S21","2028",0.006580139
"ATX","VMT","S21","2029",0.006580139
"ATX","VMT","S21","2030",0.006580139
"ATX","VMT","S21","2031",0.006580139
"ATX","VMT","S21","2032",0.006580139
"ATX","VMT","S21","2033",0.006580139
"ATX","VMT","S21","2034",0.006580139
"ATX","VMT","S21","2035",0.006580139
"ATX","VMT","S21","2036",0.006580139
"ATX","VMT","S21","2037",0.006580139
"ATX","VMT","S21","2038",0.006580139
"ATX","VMT","S21","2039",0.006580139
"ATX","VMT","S21","2040",0.006580139
"ATX","VMT","S21","2041",0.006580139
"ATX","VMT","S21","2042",0.006580139
"ATX","VMT","S21","2043",0.006580139
"ATX","VMT","S21","2044",0.006580139
"ATX","VMT","S21","2045",0.006580139
"ATX","VMT","S21","2046",0.006580139
"ATX","VMT","S21","2047",0.006580139
"ATX","VMT","S21","2048",0.006580139
"ATX","VMT","S21","2049",0.006580139
"ATX","VMT","S21","2050",0.006580139
"ATX","VMT","S22","2015",0.004900854
"ATX","VMT","S22","2016",0.004900854
"ATX","VMT","S22","2017",0.004900854
"ATX","VMT","S22","2018",0.004900854
"ATX","VMT","S22","2019",0.004900854
"ATX","VMT","S22","2020",0.004900854
"ATX","VMT","S22","2021",0.004900854
"ATX","VMT","S22","2022",0.004900854
"ATX","VMT","S22","2023",0.004900854
"ATX","VMT","S22","2024",0.004900854
"ATX","VMT","S22","2025",0.004900854
"ATX","VMT","S22","2026",0.004900854
"ATX","VMT","S22","2027",0.004900854
"ATX","VMT","S22","2028",0.004900854
"ATX","VMT","S22","2029",0.004900854
"ATX","VMT","S22","2030",0.004900854
"ATX","VMT","S22","2031",0.004900854
"ATX","VMT","S22","2032",0.004900854
"ATX","VMT","S22","2033",0.004900854
"ATX","VMT","S22","2034",0.004900854
"ATX","VMT","S22","2035",0.004900854
"ATX","VMT","S22","2036",0.004900854
"ATX","VMT","S22","2037",0.004900854
"ATX","VMT","S22","2038",0.004900854
"ATX","VMT","S22","2039",0.004900854
"ATX","VMT","S22","2040",0.004900854
"ATX","VMT","S22","2041",0.004900854
"ATX","VMT","S22","2042",0.004900854
"ATX","VMT","S22","2043",0.004900854
"ATX","VMT","S22","2044",0.004900854
"ATX","VMT","S22","2045",0.004900854
"ATX","VMT","S22","2046",0.004900854
"ATX","VMT","S22","2047",0.004900854
"ATX","VMT","S22","2048",0.004900854
"ATX","VMT","S22","2049",0.004900854
"ATX","VMT","S22","2050",0.004900854
"ATX","VMT","S23","2015",0.002615067
"ATX","VMT","S23","2016",0.002615067
"ATX","VMT","S23","2017",0.002615067
"ATX","VMT","S23","2018",0.002615067
"ATX","VMT","S23","2019",0.002615067
"ATX","VMT","S23","2020",0.002615067
"ATX","VMT","S23","2021",0.002615067
"ATX","VMT","S23","2022",0.002615067
"ATX","VMT","S23","2023",0.002615067
"ATX","VMT","S23","2024",0.002615067
"ATX","VMT","S23","2025",0.002615067
"ATX","VMT","S23","2026",0.002615067
"ATX","VMT","S23","2027",0.002615067
"ATX","VMT","S23","2028",0.002615067
"ATX","VMT","S23","2029",0.002615067
"ATX","VMT","S23","2030",0.002615067
"ATX","VMT","S23","2031",0.002615067
"ATX","VMT","S23","2032",0.002615067
"ATX","VMT","S23","2033",0.002615067
"ATX","VMT","S23","2034",0.002615067
"ATX","VMT","S23","2035",0.002615067
"ATX","VMT","S23","2036",0.002615067
"ATX","VMT","S23","2037",0.002615067
"ATX","VMT","S23","2038",0.002615067
"ATX","VMT","S23","2039",0.002615067
"ATX","VMT","S23","2040",0.002615067
"ATX","VMT","S23","2041",0.002615067
"ATX","VMT","S23","2042",0.002615067
"ATX","VMT","S23","2043",0.002615067
"ATX","VMT","S23","2044",0.002615067
"ATX","VMT","S23","2045",0.002615067
"ATX","VMT","S23","2046",0.002615067
"ATX","VMT","S23","2047",0.002615067
"ATX","VMT","S23","2048",0.002615067
"ATX","VMT","S23","2049",0.002615067
"ATX","VMT","S23","2050",0.002615067
"ATX","VMT","S24","2015",0.001332814
"ATX","VMT","S24","2016",0.001332814
"ATX","VMT","S24","2017",0.001332814
"ATX","VMT","S24","2018",0.001332814
"ATX","VMT","S24","2019",0.001332814
"ATX","VMT","S24","2020",0.001332814
"ATX","VMT","S24","2021",0.001332814
"ATX","VMT","S24","2022",0.001332814
"ATX","VMT","S24","2023",0.001332814
"ATX","VMT","S24","2024",0.001332814
"ATX","VMT","S24","2025",0.001332814
"ATX","VMT","S24","2026",0.001332814
"ATX","VMT","S24","2027",0.001332814
"ATX","VMT","S24","2028",0.001332814
"ATX","VMT","S24","2029",0.001332814
"ATX","VMT","S24","2030",0.001332814
"ATX","VMT","S24","2031",0.001332814
"ATX","VMT","S24","2032",0.001332814
"ATX","VMT","S24","2033",0.001332814
"ATX","VMT","S24","2034",0.001332814
"ATX","VMT","S24","2035",0.001332814
"ATX","VMT","S24","2036",0.001332814
"ATX","VMT","S24","2037",0.001332814
"ATX","VMT","S24","2038",0.001332814
"ATX","VMT","S24","2039",0.001332814
"ATX","VMT","S24","2040",0.001332814
"ATX","VMT","S24","2041",0.001332814
"ATX","VMT","S24","2042",0.001332814
"ATX","VMT","S24","2043",0.001332814
"ATX","VMT","S24","2044",0.001332814
"ATX","VMT","S24","2045",0.001332814
"ATX","VMT","S24","2046",0.001332814
"ATX","VMT","S24","2047",0.001332814
"ATX","VMT","S24","2048",0.001332814
"ATX","VMT","S24","2049",0.001332814
"ATX","VMT","S24","2050",0.001332814
"ATX","FMT","W1","2015",0.000933567
"ATX","FMT","W1","2016",0.000933567
"ATX","FMT","W1","2017",0.000933567
"ATX","FMT","W1","2018",0.000933567
"ATX","FMT","W1","2019",0.000933567
"ATX","FMT","W1","2020",0.000933567
"ATX","FMT","W1","2021",0.000933567
"ATX","FMT","W1","2022",0.000933567
"ATX","FMT","W1","2023",0.000933567
"ATX","FMT","W1","2024",0.000933567
"ATX","FMT","W1","2025",0.000933567
"ATX","FMT","W1","2026",0.000933567
"ATX","FMT","W1","2027",0.000933567
"ATX","FMT","W1","2028",0.000933567
"ATX","FMT","W1","2029",0.000933567
"ATX","FMT","W1","2030",0.000933567
"ATX","FMT","W1","2031",0.000933567
"ATX","FMT","W1","2032",0.000933567
"ATX","FMT","W1","2033",0.000933567
"ATX","FMT","W1","2034",0.000933567
"ATX","FMT","W1","2035",0.000933567
"ATX","FMT","W1","2036",0.000933567
"ATX","FMT","W1","2037",0.000933567
"ATX","FMT","W1","2038",0.000933567
"ATX","FMT","W1","2039",0.000933567
"ATX","FMT","W1","2040",0.000933567
"ATX","FMT","W1","2041",0.000933567
"ATX","FMT","W1","2042",0.000933567
"ATX","FMT","W1","2043",0.000933567
"ATX","FMT","W1","2044",0.000933567
"ATX","FMT","W1","2045",0.000933567
"ATX","FMT","W1","2046",0.000933567
"ATX","FMT","W1","2047",0.000933567
"ATX","FMT","W1","2048",0.000933567
"ATX","FMT","W1","2049",0.000933567
"ATX","FMT","W1","2050",0.000933567
"ATX","FMT","W2","2015",0.000314734
"ATX","FMT","W2","2016",0.000314734
"ATX","FMT","W2","2017",0.000314734
"ATX","FMT","W2","2018",0.000314734
"ATX","FMT","W2","2019",0.000314734
"ATX","FMT","W2","2020",0.000314734
"ATX","FMT","W2","2021",0.000314734
"ATX","FMT","W2","2022",0.000314734
"ATX","FMT","W2","2023",0.000314734
"ATX","FMT","W2","2024",0.000314734
"ATX","FMT","W2","2025",0.000314734
"ATX","FMT","W2","2026",0.000314734
"ATX","FMT","W2","2027",0.000314734
"ATX","FMT","W2","2028",0.000314734
"ATX","FMT","W2","2029",0.000314734
"ATX","FMT","W2","2030",0.000314734
"ATX","FMT","W2","2031",0.000314734
"ATX","FMT","W2","2032",0.000314734
"ATX","FMT","W2","2033",0.000314734
"ATX","FMT","W2","2034",0.000314734
"ATX","FMT","W2","2035",0.000314734
"ATX","FMT","W2","2036",0.000314734
"ATX","FMT","W2","2037",0.000314734
"ATX","FMT","W2","2038",0.000314734
"ATX","FMT","W2","2039",0.000314734
"ATX","FMT","W2","2040",0.000314734
"ATX","FMT","W2","2041",0.000314734
"ATX","FMT","W2","2042",0.000314734
"ATX","FMT","W2","2043",0.000314734
"ATX","FMT","W2","2044",0.000314734
"ATX","FMT","W2","2045",0.000314734
"ATX","FMT","W2","2046",0.000314734
"ATX","FMT","W2","2047",0.000314734
"ATX","FMT","W2","2048",0.000314734
"ATX","FMT","W2","2049",0.000314734
"ATX","FMT","W2","2050",0.000314734
"ATX","FMT","W3","2015",0.000289981
"ATX","FMT","W3","2016",0.000289981
"ATX","FMT","W3","2017",0.000289981
"ATX","FMT","W3","2018",0.000289981
"ATX","FMT","W3","2019",0.000289981
"ATX","FMT","W3","2020",0.000289981
"ATX","FMT","W3","2021",0.000289981
"ATX","FMT","W3","2022",0.000289981
"ATX","FMT","W3","2023",0.000289981
"ATX","FMT","W3","2024",0.000289981
"ATX","FMT","W3","2025",0.000289981
"ATX","FMT","W3","2026",0.000289981
"ATX","FMT","W3","2027",0.000289981
"ATX","FMT","W3","2028",0.000289981
"ATX","FMT","W3","2029",0.000289981
"ATX","FMT","W3","2030",0.000289981
"ATX","FMT","W3","2031",0.000289981
"ATX","FMT","W3","2032",0.000289981
"ATX","FMT","W3","2033",0.000289981
"ATX","FMT","W3","2034",0.000289981
"ATX","FMT","W3","2035",0.000289981
"ATX","FMT","W3","2036",0.000289981
"ATX","FMT","W3","2037",0.000289981
"ATX","FMT","W3","2038",0.000289981
"ATX","FMT","W3","2039",0.000289981
"ATX","FMT","W3","2040",0.000289981
"ATX","FMT","W3","2041",0.000289981
"ATX","FMT","W3","2042",0.000289981
"ATX","FMT","W3","2043",0.000289981
"ATX","FMT","W3","2044",0.000289981
"ATX","FMT","W3","2045",0.000289981
"ATX","FMT","W3","2046",0.000289981
"ATX","FMT","W3","2047",0.000289981
"ATX","FMT","W3","2048",0.000289981
"ATX","FMT","W3","2049",0.000289981
"ATX","FMT","W3","2050",0.000289981
"ATX","FMT","W4","2015",0.000155488
"ATX","FMT","W4","2016",0.000155488
"ATX","FMT","W4","2017",0.000155488
"ATX","FMT","W4","2018",0.000155488
"ATX","FMT","W4","2019",0.000155488
"ATX","FMT","W4","2020",0.000155488
"ATX","FMT","W4","2021",0.000155488
"ATX","FMT","W4","2022",0.000155488
"ATX","FMT","W4","2023",0.000155488
"ATX","FMT","W4","2024",0.000155488
"ATX","FMT","W4","2025",0.000155488
"ATX","FMT","W4","2026",0.000155488
"ATX","FMT","W4","2027",0.000155488
"ATX","FMT","W4","2028",0.000155488
"ATX","FMT","W4","2029",0.000155488
"ATX","FMT","W4","2030",0.000155488
"ATX","FMT","W4","2031",0.000155488
"ATX","FMT","W4","2032",0.000155488
"ATX","FMT","W4","2033",0.000155488
"ATX","FMT","W4","2034",0.000155488
"ATX","FMT","W4","2035",0.000155488
"ATX","FMT","W4","2036",0.000155488
"ATX","FMT","W4","2037",0.000155488
"ATX","FMT","W4","2038",0.000155488
"ATX","FMT","W4","2039",0.000155488
"ATX","FMT","W4","2040",0.000155488
"ATX","FMT","W4","2041",0.000155488
"ATX","FMT","W4","2042",0.000155488
"ATX","FMT","W4","2043",0.000155488
"ATX","FMT","W4","2044",0.000155488
"ATX","FMT","W4","2045",0.000155488
"ATX","FMT","W4","2046",0.000155488
"ATX","FMT","W4","2047",0.000155488
"ATX","FMT","W4","2048",0.000155488
"ATX","FMT","W4","2049",0.000155488
"ATX","FMT","W4","2050",0.000155488
"ATX","FMT","W5","2015",0.002790067
"ATX","FMT","W5","2016",0.002790067
"ATX","FMT","W5","2017",0.002790067
"ATX","FMT","W5","2018",0.002790067
"ATX","FMT","W5","2019",0.002790067
"ATX","FMT","W5","2020",0.002790067
"ATX","FMT","W5","2021",0.002790067
"ATX","FMT","W5","2022",0.002790067
"ATX","FMT","W5","2023",0.002790067
"ATX","FMT","W5","2024",0.002790067
"ATX","FMT","W5","2025",0.002790067
"ATX","FMT","W5","2026",0.002790067
"ATX","FMT","W5","2027",0.002790067
"ATX","FMT","W5","2028",0.002790067
"ATX","FMT","W5","2029",0.002790067
"ATX","FMT","W5","2030",0.002790067
"ATX","FMT","W5","2031",0.002790067
"ATX","FMT","W5","2032",0.002790067
"ATX","FMT","W5","2033",0.002790067
"ATX","FMT","W5","2034",0.002790067
"ATX","FMT","W5","2035",0.002790067
"ATX","FMT","W5","2036",0.002790067
"ATX","FMT","W5","2037",0.002790067
"ATX","FMT","W5","2038",0.002790067
"ATX","FMT","W5","2039",0.002790067
"ATX","FMT","W5","2040",0.002790067
"ATX","FMT","W5","2041",0.002790067
"ATX","FMT","W5","2042",0.002790067
"ATX","FMT","W5","2043",0.002790067
"ATX","FMT","W5","2044",0.002790067
"ATX","FMT","W5","2045",0.002790067
"ATX","FMT","W5","2046",0.002790067
"ATX","FMT","W5","2047",0.002790067
"ATX","FMT","W5","2048",0.002790067
"ATX","FMT","W5","2049",0.002790067
"ATX","FMT","W5","2050",0.002790067
"ATX","FMT","W6","2015",0.00434945
"ATX","FMT","W6","2016",0.00434945
"ATX","FMT","W6","2017",0.00434945
"ATX","FMT","W6","2018",0.00434945
"ATX","FMT","W6","2019",0.00434945
"ATX","FMT","W6","2020",0.00434945
"ATX","FMT","W6","2021",0.00434945
"ATX","FMT","W6","2022",0.00434945
"ATX","FMT","W6","2023",0.00434945
"ATX","FMT","W6","2024",0.00434945
"ATX","FMT","W6","2025",0.00434945
"ATX","FMT","W6","2026",0.00434945
"ATX","FMT","W6","2027",0.00434945
"ATX","FMT","W6","2028",0.00434945
"ATX","FMT","W6","2029",0.00434945
"ATX","FMT","W6","2030",0.00434945
"ATX","FMT","W6","2031",0.00434945
"ATX","FMT","W6","2032",0.00434945
"ATX","FMT","W6","2033",0.00434945
"ATX","FMT","W6","2034",0.00434945
"ATX","FMT","W6","2035",0.00434945
"ATX","FMT","W6","2036",0.00434945
"ATX","FMT","W6","2037",0.00434945
"ATX","FMT","W6","2038",0.00434945
"ATX","FMT","W6","2039",0.00434945
"ATX","FMT","W6","2040",0.00434945
"ATX","FMT","W6","2041",0.00434945
"ATX","FMT","W6","2042",0.00434945
"ATX","FMT","W6","2043",0.00434945
"ATX","FMT","W6","2044",0.00434945
"ATX","FMT","W6","2045",0.00434945
"ATX","FMT","W6","2046",0.00434945
"ATX","FMT","W6","2047",0.00434945
"ATX","FMT","W6","2048",0.00434945
"ATX","FMT","W6","2049",0.00434945
"ATX","FMT","W6","2050",0.00434945
"ATX","FMT","W7","2015",0.012075438
"ATX","FMT","W7","2016",0.012075438
"ATX","FMT","W7","2017",0.012075438
"ATX","FMT","W7","2018",0.012075438
"ATX","FMT","W7","2019",0.012075438
"ATX","FMT","W7","2020",0.012075438
"ATX","FMT","W7","2021",0.012075438
"ATX","FMT","W7","2022",0.012075438
"ATX","FMT","W7","2023",0.012075438
"ATX","FMT","W7","2024",0.012075438
"ATX","FMT","W7","2025",0.012075438
"ATX","FMT","W7","2026",0.012075438
"ATX","FMT","W7","2027",0.012075438
"ATX","FMT","W7","2028",0.012075438
"ATX","FMT","W7","2029",0.012075438
"ATX","FMT","W7","2030",0.012075438
"ATX","FMT","W7","2031",0.012075438
"ATX","FMT","W7","2032",0.012075438
"ATX","FMT","W7","2033",0.012075438
"ATX","FMT","W7","2034",0.012075438
"ATX","FMT","W7","2035",0.012075438
"ATX","FMT","W7","2036",0.012075438
"ATX","FMT","W7","2037",0.012075438
"ATX","FMT","W7","2038",0.012075438
"ATX","FMT","W7","2039",0.012075438
"ATX","FMT","W7","2040",0.012075438
"ATX","FMT","W7","2041",0.012075438
"ATX","FMT","W7","2042",0.012075438
"ATX","FMT","W7","2043",0.012075438
"ATX","FMT","W7","2044",0.012075438
"ATX","FMT","W7","2045",0.012075438
"ATX","FMT","W7","2046",0.012075438
"ATX","FMT","W7","2047",0.012075438
"ATX","FMT","W7","2048",0.012075438
"ATX","FMT","W7","2049",0.012075438
"ATX","FMT","W7","2050",0.012075438
"ATX","FMT","W8","2015",0.01665916
"ATX","FMT","W8","2016",0.01665916
"ATX","FMT","W8","2017",0.01665916
"ATX","FMT","W8","2018",0.01665916
"ATX","FMT","W8","2019",0.01665916
"ATX","FMT","W8","2020",0.01665916
"ATX","FMT","W8","2021",0.01665916
"ATX","FMT","W8","2022",0.01665916
"ATX","FMT","W8","2023",0.01665916
"ATX","FMT","W8","2024",0.01665916
"ATX","FMT","W8","2025",0.01665916
"ATX","FMT","W8","2026",0.01665916
"ATX","FMT","W8","2027",0.01665916
"ATX","FMT","W8","2028",0.01665916
"ATX","FMT","W8","2029",0.01665916
"ATX","FMT","W8","2030",0.01665916
"ATX","FMT","W8","2031",0.01665916
"ATX","FMT","W8","2032",0.01665916
"ATX","FMT","W8","2033",0.01665916
"ATX","FMT","W8","2034",0.01665916
"ATX","FMT","W8","2035",0.01665916
"ATX","FMT","W8","2036",0.01665916
"ATX","FMT","W8","2037",0.01665916
"ATX","FMT","W8","2038",0.01665916
"ATX","FMT","W8","2039",0.01665916
"ATX","FMT","W8","2040",0.01665916
"ATX","FMT","W8","2041",0.01665916
"ATX","FMT","W8","2042",0.01665916
"ATX","FMT","W8","2043",0.01665916
"ATX","FMT","W8","2044",0.01665916
"ATX","FMT","W8","2045",0.01665916
"ATX","FMT","W8","2046",0.01665916
"ATX","FMT","W8","2047",0.01665916
"ATX","FMT","W8","2048",0.01665916
"ATX","FMT","W8","2049",0.01665916
"ATX","FMT","W8","2050",0.01665916
"ATX","FMT","W9","2015",0.013926882
"ATX","FMT","W9","2016",0.013926882
"ATX","FMT","W9","2017",0.013926882
"ATX","FMT","W9","2018",0.013926882
"ATX","FMT","W9","2019",0.013926882
"ATX","FMT","W9","2020",0.013926882
"ATX","FMT","W9","2021",0.013926882
"ATX","FMT","W9","2022",0.013926882
"ATX","FMT","W9","2023",0.013926882
"ATX","FMT","W9","2024",0.013926882
"ATX","FMT","W9","2025",0.013926882
"ATX","FMT","W9","2026",0.013926882
"ATX","FMT","W9","2027",0.013926882
"ATX","FMT","W9","2028",0.013926882
"ATX","FMT","W9","2029",0.013926882
"ATX","FMT","W9","2030",0.013926882
"ATX","FMT","W9","2031",0.013926882
"ATX","FMT","W9","2032",0.013926882
"ATX","FMT","W9","2033",0.013926882
"ATX","FMT","W9","2034",0.013926882
"ATX","FMT","W9","2035",0.013926882
"ATX","FMT","W9","2036",0.013926882
"ATX","FMT","W9","2037",0.013926882
"ATX","FMT","W9","2038",0.013926882
"ATX","FMT","W9","2039",0.013926882
"ATX","FMT","W9","2040",0.013926882
"ATX","FMT","W9","2041",0.013926882
"ATX","FMT","W9","2042",0.013926882
"ATX","FMT","W9","2043",0.013926882
"ATX","FMT","W9","2044",0.013926882
"ATX","FMT","W9","2045",0.013926882
"ATX","FMT","W9","2046",0.013926882
"ATX","FMT","W9","2047",0.013926882
"ATX","FMT","W9","2048",0.013926882
"ATX","FMT","W9","2049",0.013926882
"ATX","FMT","W9","2050",0.013926882
"ATX","FMT","W10","2015",0.016920705
"ATX","FMT","W10","2016",0.016920705
"ATX","FMT","W10","2017",0.016920705
"ATX","FMT","W10","2018",0.016920705
"ATX","FMT","W10","2019",0.016920705
"ATX","FMT","W10","2020",0.016920705
"ATX","FMT","W10","2021",0.016920705
"ATX","FMT","W10","2022",0.016920705
"ATX","FMT","W10","2023",0.016920705
"ATX","FMT","W10","2024",0.016920705
"ATX","FMT","W10","2025",0.016920705
"ATX","FMT","W10","2026",0.016920705
"ATX","FMT","W10","2027",0.016920705
"ATX","FMT","W10","2028",0.016920705
"ATX","FMT","W10","2029",0.016920705
"ATX","FMT","W10","2030",0.016920705
"ATX","FMT","W10","2031",0.016920705
"ATX","FMT","W10","2032",0.016920705
"ATX","FMT","W10","2033",0.016920705
"ATX","FMT","W10","2034",0.016920705
"ATX","FMT","W10","2035",0.016920705
"ATX","FMT","W10","2036",0.016920705
"ATX","FMT","W10","2037",0.016920705
"ATX","FMT","W10","2038",0.016920705
"ATX","FMT","W10","2039",0.016920705
"ATX","FMT","W10","2040",0.016920705
"ATX","FMT","W10","2041",0.016920705
"ATX","FMT","W10","2042",0.016920705
"ATX","FMT","W10","2043",0.016920705
"ATX","FMT","W10","2044",0.016920705
"ATX","FMT","W10","2045",0.016920705
"ATX","FMT","W10","2046",0.016920705
"ATX","FMT","W10","2047",0.016920705
"ATX","FMT","W10","2048",0.016920705
"ATX","FMT","W10","2049",0.016920705
"ATX","FMT","W10","2050",0.016920705
"ATX","FMT","W11","2015",0.015792717
"ATX","FMT","W11","2016",0.015792717
"ATX","FMT","W11","2017",0.015792717
"ATX","FMT","W11","2018",0.015792717
"ATX","FMT","W11","2019",0.015792717
"ATX","FMT","W11","2020",0.015792717
"ATX","FMT","W11","2021",0.015792717
"ATX","FMT","W11","2022",0.015792717
"ATX","FMT","W11","2023",0.015792717
"ATX","FMT","W11","2024",0.015792717
"ATX","FMT","W11","2025",0.015792717
"ATX","FMT","W11","2026",0.015792717
"ATX","FMT","W11","2027",0.015792717
"ATX","FMT","W11","2028",0.015792717
"ATX","FMT","W11","2029",0.015792717
"ATX","FMT","W11","2030",0.015792717
"ATX","FMT","W11","2031",0.015792717
"ATX","FMT","W11","2032",0.015792717
"ATX","FMT","W11","2033",0.015792717
"ATX","FMT","W11","2034",0.015792717
"ATX","FMT","W11","2035",0.015792717
"ATX","FMT","W11","2036",0.015792717
"ATX","FMT","W11","2037",0.015792717
"ATX","FMT","W11","2038",0.015792717
"ATX","FMT","W11","2039",0.015792717
"ATX","FMT","W11","2040",0.015792717
"ATX","FMT","W11","2041",0.015792717
"ATX","FMT","W11","2042",0.015792717
"ATX","FMT","W11","2043",0.015792717
"ATX","FMT","W11","2044",0.015792717
"ATX","FMT","W11","2045",0.015792717
"ATX","FMT","W11","2046",0.015792717
"ATX","FMT","W11","2047",0.015792717
"ATX","FMT","W11","2048",0.015792717
"ATX","FMT","W11","2049",0.015792717
"ATX","FMT","W11","2050",0.015792717
"ATX","FMT","W12","2015",0.016561965
"ATX","FMT","W12","2016",0.016561965
"ATX","FMT","W12","2017",0.016561965
"ATX","FMT","W12","2018",0.016561965
"ATX","FMT","W12","2019",0.016561965
"ATX","FMT","W12","2020",0.016561965
"ATX","FMT","W12","2021",0.016561965
"ATX","FMT","W12","2022",0.016561965
"ATX","FMT","W12","2023",0.016561965
"ATX","FMT","W12","2024",0.016561965
"ATX","FMT","W12","2025",0.016561965
"ATX","FMT","W12","2026",0.016561965
"ATX","FMT","W12","2027",0.016561965
"ATX","FMT","W12","2028",0.016561965
"ATX","FMT","W12","2029",0.016561965
"ATX","FMT","W12","2030",0.016561965
"ATX","FMT","W12","2031",0.016561965
"ATX","FMT","W12","2032",0.016561965
"ATX","FMT","W12","2033",0.016561965
"ATX","FMT","W12","2034",0.016561965
"ATX","FMT","W12","2035",0.016561965
"ATX","FMT","W12","2036",0.016561965
"ATX","FMT","W12","2037",0.016561965
"ATX","FMT","W12","2038",0.016561965
"ATX","FMT","W12","2039",0.016561965
"ATX","FMT","W12","2040",0.016561965
"ATX","FMT","W12","2041",0.016561965
"ATX","FMT","W12","2042",0.016561965
"ATX","FMT","W12","2043",0.016561965
"ATX","FMT","W12","2044",0.016561965
"ATX","FMT","W12","2045",0.016561965
"ATX","FMT","W12","2046",0.016561965
"ATX","FMT","W12","2047",0.016561965
"ATX","FMT","W12","2048",0.016561965
"ATX","FMT","W12","2049",0.016561965
"ATX","FMT","W12","2050",0.016561965
"ATX","FMT","W13","2015",0.017828159
"ATX","FMT","W13","2016",0.017828159
"ATX","FMT","W13","2017",0.017828159
"ATX","FMT","W13","2018",0.017828159
"ATX","FMT","W13","2019",0.017828159
"ATX","FMT","W13","2020",0.017828159
"ATX","FMT","W13","2021",0.017828159
"ATX","FMT","W13","2022",0.017828159
"ATX","FMT","W13","2023",0.017828159
"ATX","FMT","W13","2024",0.017828159
"ATX","FMT","W13","2025",0.017828159
"ATX","FMT","W13","2026",0.017828159
"ATX","FMT","W13","2027",0.017828159
"ATX","FMT","W13","2028",0.017828159
"ATX","FMT","W13","2029",0.017828159
"ATX","FMT","W13","2030",0.017828159
"ATX","FMT","W13","2031",0.017828159
"ATX","FMT","W13","2032",0.017828159
"ATX","FMT","W13","2033",0.017828159
"ATX","FMT","W13","2034",0.017828159
"ATX","FMT","W13","2035",0.017828159
"ATX","FMT","W13","2036",0.017828159
"ATX","FMT","W13","2037",0.017828159
"ATX","FMT","W13","2038",0.017828159
"ATX","FMT","W13","2039",0.017828159
"ATX","FMT","W13","2040",0.017828159
"ATX","FMT","W13","2041",0.017828159
"ATX","FMT","W13","2042",0.017828159
"ATX","FMT","W13","2043",0.017828159
"ATX","FMT","W13","2044",0.017828159
"ATX","FMT","W13","2045",0.017828159
"ATX","FMT","W13","2046",0.017828159
"ATX","FMT","W13","2047",0.017828159
"ATX","FMT","W13","2048",0.017828159
"ATX","FMT","W13","2049",0.017828159
"ATX","FMT","W13","2050",0.017828159
"ATX","FMT","W14","2015",0.016541383
"ATX","FMT","W14","2016",0.016541383
"ATX","FMT","W14","2017",0.016541383
"ATX","FMT","W14","2018",0.016541383
"ATX","FMT","W14","2019",0.016541383
"ATX","FMT","W14","2020",0.016541383
"ATX","FMT","W14","2021",0.016541383
"ATX","FMT","W14","2022",0.016541383
"ATX","FMT","W14","2023",0.016541383
"ATX","FMT","W14","2024",0.016541383
