"REGION","TECHNOLOGY","FUEL","MODE_OF_OPERATION","YEAR","Val"
"ATX","EV","VMT","1","2024",1
"ATX","EV","VMT","1","2025",1
"ATX","EV","VMT","1","2026",1
"ATX","EV","VMT","1","2027",1
"ATX","EV","VMT","1","2028",1
"ATX","EV","VMT","1","2029",1
"ATX","EV","VMT","1","2030",1
"ATX","EV","VMT","1","2031",1
"ATX","EV","VMT","1","2032",1
"ATX","EV","VMT","1","2033",1
"ATX","EV","VMT","1","2034",1
"ATX","EV","VMT","1","2035",1
"ATX","EV","VMT","1","2036",1
"ATX","EV","VMT","1","2037",1
"ATX","EV","VMT","1","2038",1
"ATX","EV","VMT","1","2039",1
"ATX","EV","VMT","1","2040",1
"ATX","EV","VMT","1","2041",1
"ATX","EV","VMT","1","2042",1
"ATX","EV","VMT","1","2043",1
"ATX","EV","VMT","1","2044",1
"ATX","EV","VMT","1","2045",1
"ATX","EV","VMT","1","2046",1
"ATX","EV","VMT","1","2047",1
"ATX","EV","VMT","1","2048",1
"ATX","EV","VMT","1","2049",1
"ATX","EV","VMT","1","2050",1
"ATX","ICE_PET_F","FMT","1","2015",1
"ATX","ICE_PET_F","FMT","1","2016",1
"ATX","ICE_PET_F","FMT","1","2017",1
"ATX","ICE_PET_F","FMT","1","2018",1
"ATX","ICE_PET_F","FMT","1","2019",1
"ATX","ICE_PET_F","FMT","1","2020",1
"ATX","ICE_PET_F","FMT","1","2021",1
"ATX","ICE_PET_F","FMT","1","2022",1
"ATX","ICE_PET_F","FMT","1","2023",1
"ATX","ICE_PET_F","FMT","1","2024",1
"ATX","ICE_PET_F","FMT","1","2025",1
"ATX","ICE_PET_F","FMT","1","2026",1
"ATX","ICE_PET_F","FMT","1","2027",1
"ATX","ICE_PET_F","FMT","1","2028",1
"ATX","ICE_PET_F","FMT","1","2029",1
"ATX","ICE_PET_F","FMT","1","2030",1
"ATX","ICE_PET_F","FMT","1","2031",1
"ATX","ICE_PET_F","FMT","1","2032",1
"ATX","ICE_PET_F","FMT","1","2033",1
"ATX","ICE_PET_F","FMT","1","2034",1
"ATX","ICE_PET_F","FMT","1","2035",1
"ATX","ICE_PET_F","FMT","1","2036",1
"ATX","ICE_PET_F","FMT","1","2037",1
"ATX","ICE_PET_F","FMT","1","2038",1
"ATX","ICE_PET_F","FMT","1","2039",1
"ATX","ICE_PET_F","FMT","1","2040",1
"ATX","ICE_PET_F","FMT","1","2041",1
"ATX","ICE_PET_F","FMT","1","2042",1
"ATX","ICE_PET_F","FMT","1","2043",1
"ATX","ICE_PET_F","FMT","1","2044",1
"ATX","ICE_PET_F","FMT","1","2045",1
"ATX","ICE_PET_F","FMT","1","2046",1
"ATX","ICE_PET_F","FMT","1","2047",1
"ATX","ICE_PET_F","FMT","1","2048",1
"ATX","ICE_PET_F","FMT","1","2049",1
"ATX","ICE_PET_F","FMT","1","2050",1
"ATX","ICE_DSL_F","FMT","1","2015",1
"ATX","ICE_DSL_F","FMT","1","2016",1
"ATX","ICE_DSL_F","FMT","1","2017",1
"ATX","ICE_DSL_F","FMT","1","2018",1
"ATX","ICE_DSL_F","FMT","1","2019",1
"ATX","ICE_DSL_F","FMT","1","2020",1
"ATX","ICE_DSL_F","FMT","1","2021",1
"ATX","ICE_DSL_F","FMT","1","2022",1
"ATX","ICE_DSL_F","FMT","1","2023",1
"ATX","ICE_DSL_F","FMT","1","2024",1
"ATX","ICE_DSL_F","FMT","1","2025",1
"ATX","ICE_DSL_F","FMT","1","2026",1
"ATX","ICE_DSL_F","FMT","1","2027",1
"ATX","ICE_DSL_F","FMT","1","2028",1
"ATX","ICE_DSL_F","FMT","1","2029",1
"ATX","ICE_DSL_F","FMT","1","2030",1
"ATX","ICE_DSL_F","FMT","1","2031",1
"ATX","ICE_DSL_F","FMT","1","2032",1
"ATX","ICE_DSL_F","FMT","1","2033",1
"ATX","ICE_DSL_F","FMT","1","2034",1
"ATX","ICE_DSL_F","FMT","1","2035",1
"ATX","ICE_DSL_F","FMT","1","2036",1
"ATX","ICE_DSL_F","FMT","1","2037",1
"ATX","ICE_DSL_F","FMT","1","2038",1
"ATX","ICE_DSL_F","FMT","1","2039",1
"ATX","ICE_DSL_F","FMT","1","2040",1
"ATX","ICE_DSL_F","FMT","1","2041",1
"ATX","ICE_DSL_F","FMT","1","2042",1
"ATX","ICE_DSL_F","FMT","1","2043",1
"ATX","ICE_DSL_F","FMT","1","2044",1
"ATX","ICE_DSL_F","FMT","1","2045",1
"ATX","ICE_DSL_F","FMT","1","2046",1
"ATX","ICE_DSL_F","FMT","1","2047",1
"ATX","ICE_DSL_F","FMT","1","2048",1
"ATX","ICE_DSL_F","FMT","1","2049",1
"ATX","ICE_DSL_F","FMT","1","2050",1
"ATX","PHEV_F","FMT","1","2015",1
"ATX","PHEV_F","FMT","1","2016",1
"ATX","PHEV_F","FMT","1","2017",1
"ATX","PHEV_F","FMT","1","2018",1
"ATX","PHEV_F","FMT","1","2019",1
"ATX","PHEV_F","FMT","1","2020",1
"ATX","PHEV_F","FMT","1","2021",1
"ATX","PHEV_F","FMT","1","2022",1
"ATX","PHEV_F","FMT","1","2023",1
"ATX","PHEV_F","FMT","1","2024",1
"ATX","PHEV_F","FMT","1","2025",1
"ATX","PHEV_F","FMT","1","2026",1
"ATX","PHEV_F","FMT","1","2027",1
"ATX","PHEV_F","FMT","1","2028",1
"ATX","PHEV_F","FMT","1","2029",1
"ATX","PHEV_F","FMT","1","2030",1
"ATX","PHEV_F","FMT","1","2031",1
"ATX","PHEV_F","FMT","1","2032",1
"ATX","PHEV_F","FMT","1","2033",1
"ATX","PHEV_F","FMT","1","2034",1
"ATX","PHEV_F","FMT","1","2035",1
"ATX","PHEV_F","FMT","1","2036",1
"ATX","PHEV_F","FMT","1","2037",1
"ATX","PHEV_F","FMT","1","2038",1
"ATX","PHEV_F","FMT","1","2039",1
"ATX","PHEV_F","FMT","1","2040",1
"ATX","PHEV_F","FMT","1","2041",1
"ATX","PHEV_F","FMT","1","2042",1
"ATX","PHEV_F","FMT","1","2043",1
"ATX","PHEV_F","FMT","1","2044",1
"ATX","PHEV_F","FMT","1","2045",1
"ATX","PHEV_F","FMT","1","2046",1
"ATX","PHEV_F","FMT","1","2047",1
"ATX","PHEV_F","FMT","1","2048",1
"ATX","PHEV_F","FMT","1","2049",1
"ATX","PHEV_F","FMT","1","2050",1
"ATX","HYBRID_F","FMT","1","2015",1
"ATX","HYBRID_F","FMT","1","2016",1
"ATX","HYBRID_F","FMT","1","2017",1
"ATX","HYBRID_F","FMT","1","2018",1
"ATX","HYBRID_F","FMT","1","2019",1
"ATX","HYBRID_F","FMT","1","2020",1
"ATX","HYBRID_F","FMT","1","2021",1
"ATX","HYBRID_F","FMT","1","2022",1
"ATX","HYBRID_F","FMT","1","2023",1
"ATX","HYBRID_F","FMT","1","2024",1
"ATX","HYBRID_F","FMT","1","2025",1
"ATX","HYBRID_F","FMT","1","2026",1
"ATX","HYBRID_F","FMT","1","2027",1
"ATX","HYBRID_F","FMT","1","2028",1
"ATX","HYBRID_F","FMT","1","2029",1
"ATX","HYBRID_F","FMT","1","2030",1
"ATX","HYBRID_F","FMT","1","2031",1
"ATX","HYBRID_F","FMT","1","2032",1
"ATX","HYBRID_F","FMT","1","2033",1
"ATX","HYBRID_F","FMT","1","2034",1
"ATX","HYBRID_F","FMT","1","2035",1
"ATX","HYBRID_F","FMT","1","2036",1
"ATX","HYBRID_F","FMT","1","2037",1
"ATX","HYBRID_F","FMT","1","2038",1
"ATX","HYBRID_F","FMT","1","2039",1
"ATX","HYBRID_F","FMT","1","2040",1
"ATX","HYBRID_F","FMT","1","2041",1
"ATX","HYBRID_F","FMT","1","2042",1
"ATX","HYBRID_F","FMT","1","2043",1
"ATX","HYBRID_F","FMT","1","2044",1
"ATX","HYBRID_F","FMT","1","2045",1
"ATX","HYBRID_F","FMT","1","2046",1
"ATX","HYBRID_F","FMT","1","2047",1
"ATX","HYBRID_F","FMT","1","2048",1
"ATX","HYBRID_F","FMT","1","2049",1
"ATX","HYBRID_F","FMT","1","2050",1
"ATX","H2V_F","FMT","1","2015",1
"ATX","H2V_F","FMT","1","2016",1
"ATX","H2V_F","FMT","1","2017",1
"ATX","H2V_F","FMT","1","2018",1
"ATX","H2V_F","FMT","1","2019",1
"ATX","H2V_F","FMT","1","2020",1
"ATX","H2V_F","FMT","1","2021",1
"ATX","H2V_F","FMT","1","2022",1
"ATX","H2V_F","FMT","1","2023",1
"ATX","H2V_F","FMT","1","2024",1
"ATX","H2V_F","FMT","1","2025",1
"ATX","H2V_F","FMT","1","2026",1
"ATX","H2V_F","FMT","1","2027",1
"ATX","H2V_F","FMT","1","2028",1
"ATX","H2V_F","FMT","1","2029",1
"ATX","H2V_F","FMT","1","2030",1
"ATX","H2V_F","FMT","1","2031",1
"ATX","H2V_F","FMT","1","2032",1
"ATX","H2V_F","FMT","1","2033",1
"ATX","H2V_F","FMT","1","2034",1
"ATX","H2V_F","FMT","1","2035",1
"ATX","H2V_F","FMT","1","2036",1
"ATX","H2V_F","FMT","1","2037",1
"ATX","H2V_F","FMT","1","2038",1
"ATX","H2V_F","FMT","1","2039",1
"ATX","H2V_F","FMT","1","2040",1
"ATX","H2V_F","FMT","1","2041",1
"ATX","H2V_F","FMT","1","2042",1
"ATX","H2V_F","FMT","1","2043",1
"ATX","H2V_F","FMT","1","2044",1
"ATX","H2V_F","FMT","1","2045",1
"ATX","H2V_F","FMT","1","2046",1
"ATX","H2V_F","FMT","1","2047",1
"ATX","H2V_F","FMT","1","2048",1
"ATX","H2V_F","FMT","1","2049",1
"ATX","H2V_F","FMT","1","2050",1
"ATX","EV_F","FMT","1","2015",1
"ATX","EV_F","FMT","1","2016",1
"ATX","EV_F","FMT","1","2017",1
"ATX","EV_F","FMT","1","2018",1
"ATX","EV_F","FMT","1","2019",1
"ATX","EV_F","FMT","1","2020",1
"ATX","EV_F","FMT","1","2021",1
"ATX","EV_F","FMT","1","2022",1
"ATX","EV_F","FMT","1","2023",1
"ATX","EV_F","FMT","1","2024",1
"ATX","EV_F","FMT","1","2025",1
"ATX","EV_F","FMT","1","2026",1
"ATX","EV_F","FMT","1","2027",1
"ATX","EV_F","FMT","1","2028",1
"ATX","EV_F","FMT","1","2029",1
"ATX","EV_F","FMT","1","2030",1
"ATX","EV_F","FMT","1","2031",1
"ATX","EV_F","FMT","1","2032",1
"ATX","EV_F","FMT","1","2033",1
"ATX","EV_F","FMT","1","2034",1
"ATX","EV_F","FMT","1","2035",1
"ATX","EV_F","FMT","1","2036",1
"ATX","EV_F","FMT","1","2037",1
"ATX","EV_F","FMT","1","2038",1
"ATX","EV_F","FMT","1","2039",1
"ATX","EV_F","FMT","1","2040",1
"ATX","EV_F","FMT","1","2041",1
"ATX","EV_F","FMT","1","2042",1
"ATX","EV_F","FMT","1","2043",1
"ATX","EV_F","FMT","1","2044",1
"ATX","EV_F","FMT","1","2045",1
"ATX","EV_F","FMT","1","2046",1
"ATX","EV_F","FMT","1","2047",1
"ATX","EV_F","FMT","1","2048",1
"ATX","EV_F","FMT","1","2049",1
"ATX","EV_F","FMT","1","2050",1
"ATX","ICE_PET_PUB","PM","1","2015",1
"ATX","ICE_PET_PUB","PM","1","2016",1
"ATX","ICE_PET_PUB","PM","1","2017",1
"ATX","ICE_PET_PUB","PM","1","2018",1
"ATX","ICE_PET_PUB","PM","1","2019",1
"ATX","ICE_PET_PUB","PM","1","2020",1
"ATX","ICE_PET_PUB","PM","1","2021",1
"ATX","ICE_PET_PUB","PM","1","2022",1
"ATX","ICE_PET_PUB","PM","1","2023",1
"ATX","ICE_PET_PUB","PM","1","2024",1
"ATX","ICE_PET_PUB","PM","1","2025",1
"ATX","ICE_PET_PUB","PM","1","2026",1
"ATX","ICE_PET_PUB","PM","1","2027",1
"ATX","ICE_PET_PUB","PM","1","2028",1
"ATX","ICE_PET_PUB","PM","1","2029",1
"ATX","ICE_PET_PUB","PM","1","2030",1
"ATX","ICE_PET_PUB","PM","1","2031",1
"ATX","ICE_PET_PUB","PM","1","2032",1
"ATX","ICE_PET_PUB","PM","1","2033",1
"ATX","ICE_PET_PUB","PM","1","2034",1
"ATX","ICE_PET_PUB","PM","1","2035",1
"ATX","ICE_PET_PUB","PM","1","2036",1
"ATX","ICE_PET_PUB","PM","1","2037",1
"ATX","ICE_PET_PUB","PM","1","2038",1
"ATX","ICE_PET_PUB","PM","1","2039",1
"ATX","ICE_PET_PUB","PM","1","2040",1
"ATX","ICE_PET_PUB","PM","1","2041",1
"ATX","ICE_PET_PUB","PM","1","2042",1
"ATX","ICE_PET_PUB","PM","1","2043",1
"ATX","ICE_PET_PUB","PM","1","2044",1
"ATX","ICE_PET_PUB","PM","1","2045",1
"ATX","ICE_PET_PUB","PM","1","2046",1
"ATX","ICE_PET_PUB","PM","1","2047",1
"ATX","ICE_PET_PUB","PM","1","2048",1
"ATX","ICE_PET_PUB","PM","1","2049",1
"ATX","ICE_PET_PUB","PM","1","2050",1
"ATX","ICE_DSL_PUB","PM","1","2015",1
"ATX","ICE_DSL_PUB","PM","1","2016",1
"ATX","ICE_DSL_PUB","PM","1","2017",1
"ATX","ICE_DSL_PUB","PM","1","2018",1
"ATX","ICE_DSL_PUB","PM","1","2019",1
"ATX","ICE_DSL_PUB","PM","1","2020",1
"ATX","ICE_DSL_PUB","PM","1","2021",1
"ATX","ICE_DSL_PUB","PM","1","2022",1
"ATX","ICE_DSL_PUB","PM","1","2023",1
"ATX","ICE_DSL_PUB","PM","1","2024",1
"ATX","ICE_DSL_PUB","PM","1","2025",1
"ATX","ICE_DSL_PUB","PM","1","2026",1
"ATX","ICE_DSL_PUB","PM","1","2027",1
"ATX","ICE_DSL_PUB","PM","1","2028",1
"ATX","ICE_DSL_PUB","PM","1","2029",1
"ATX","ICE_DSL_PUB","PM","1","2030",1
"ATX","ICE_DSL_PUB","PM","1","2031",1
"ATX","ICE_DSL_PUB","PM","1","2032",1
"ATX","ICE_DSL_PUB","PM","1","2033",1
"ATX","ICE_DSL_PUB","PM","1","2034",1
"ATX","ICE_DSL_PUB","PM","1","2035",1
"ATX","ICE_DSL_PUB","PM","1","2036",1
"ATX","ICE_DSL_PUB","PM","1","2037",1
"ATX","ICE_DSL_PUB","PM","1","2038",1
"ATX","ICE_DSL_PUB","PM","1","2039",1
"ATX","ICE_DSL_PUB","PM","1","2040",1
"ATX","ICE_DSL_PUB","PM","1","2041",1
"ATX","ICE_DSL_PUB","PM","1","2042",1
"ATX","ICE_DSL_PUB","PM","1","2043",1
"ATX","ICE_DSL_PUB","PM","1","2044",1
"ATX","ICE_DSL_PUB","PM","1","2045",1
"ATX","ICE_DSL_PUB","PM","1","2046",1
"ATX","ICE_DSL_PUB","PM","1","2047",1
"ATX","ICE_DSL_PUB","PM","1","2048",1
"ATX","ICE_DSL_PUB","PM","1","2049",1
"ATX","ICE_DSL_PUB","PM","1","2050",1
"ATX","CNG_PUB","PM","1","2015",1
"ATX","CNG_PUB","PM","1","2016",1
"ATX","CNG_PUB","PM","1","2017",1
"ATX","CNG_PUB","PM","1","2018",1
"ATX","CNG_PUB","PM","1","2019",1
"ATX","CNG_PUB","PM","1","2020",1
"ATX","CNG_PUB","PM","1","2021",1
"ATX","CNG_PUB","PM","1","2022",1
"ATX","CNG_PUB","PM","1","2023",1
"ATX","CNG_PUB","PM","1","2024",1
"ATX","CNG_PUB","PM","1","2025",1
"ATX","CNG_PUB","PM","1","2026",1
"ATX","CNG_PUB","PM","1","2027",1
"ATX","CNG_PUB","PM","1","2028",1
"ATX","CNG_PUB","PM","1","2029",1
"ATX","CNG_PUB","PM","1","2030",1
"ATX","CNG_PUB","PM","1","2031",1
"ATX","CNG_PUB","PM","1","2032",1
"ATX","CNG_PUB","PM","1","2033",1
"ATX","CNG_PUB","PM","1","2034",1
"ATX","CNG_PUB","PM","1","2035",1
"ATX","CNG_PUB","PM","1","2036",1
"ATX","CNG_PUB","PM","1","2037",1
"ATX","CNG_PUB","PM","1","2038",1
"ATX","CNG_PUB","PM","1","2039",1
"ATX","CNG_PUB","PM","1","2040",1
"ATX","CNG_PUB","PM","1","2041",1
"ATX","CNG_PUB","PM","1","2042",1
"ATX","CNG_PUB","PM","1","2043",1
"ATX","CNG_PUB","PM","1","2044",1
"ATX","CNG_PUB","PM","1","2045",1
"ATX","CNG_PUB","PM","1","2046",1
"ATX","CNG_PUB","PM","1","2047",1
"ATX","CNG_PUB","PM","1","2048",1
"ATX","CNG_PUB","PM","1","2049",1
"ATX","CNG_PUB","PM","1","2050",1
"ATX","EV_PUB","PM","1","2015",1
"ATX","EV_PUB","PM","1","2016",1
"ATX","EV_PUB","PM","1","2017",1
"ATX","EV_PUB","PM","1","2018",1
"ATX","EV_PUB","PM","1","2019",1
"ATX","EV_PUB","PM","1","2020",1
"ATX","EV_PUB","PM","1","2021",1
"ATX","EV_PUB","PM","1","2022",1
"ATX","EV_PUB","PM","1","2023",1
"ATX","EV_PUB","PM","1","2024",1
"ATX","EV_PUB","PM","1","2025",1
"ATX","EV_PUB","PM","1","2026",1
"ATX","EV_PUB","PM","1","2027",1
"ATX","EV_PUB","PM","1","2028",1
"ATX","EV_PUB","PM","1","2029",1
"ATX","EV_PUB","PM","1","2030",1
"ATX","EV_PUB","PM","1","2031",1
"ATX","EV_PUB","PM","1","2032",1
"ATX","EV_PUB","PM","1","2033",1
"ATX","EV_PUB","PM","1","2034",1
"ATX","EV_PUB","PM","1","2035",1
"ATX","EV_PUB","PM","1","2036",1
"ATX","EV_PUB","PM","1","2037",1
"ATX","EV_PUB","PM","1","2038",1
"ATX","EV_PUB","PM","1","2039",1
"ATX","EV_PUB","PM","1","2040",1
"ATX","EV_PUB","PM","1","2041",1
"ATX","EV_PUB","PM","1","2042",1
"ATX","EV_PUB","PM","1","2043",1
"ATX","EV_PUB","PM","1","2044",1
"ATX","EV_PUB","PM","1","2045",1
"ATX","EV_PUB","PM","1","2046",1
"ATX","EV_PUB","PM","1","2047",1
"ATX","EV_PUB","PM","1","2048",1
"ATX","EV_PUB","PM","1","2049",1
"ATX","EV_PUB","PM","1","2050",1
"ATX","PHEV_PUB","PM","1","2015",1
"ATX","PHEV_PUB","PM","1","2016",1
"ATX","PHEV_PUB","PM","1","2017",1
"ATX","PHEV_PUB","PM","1","2018",1
"ATX","PHEV_PUB","PM","1","2019",1
"ATX","PHEV_PUB","PM","1","2020",1
"ATX","PHEV_PUB","PM","1","2021",1
"ATX","PHEV_PUB","PM","1","2022",1
"ATX","PHEV_PUB","PM","1","2023",1
"ATX","PHEV_PUB","PM","1","2024",1
"ATX","PHEV_PUB","PM","1","2025",1
"ATX","PHEV_PUB","PM","1","2026",1
"ATX","PHEV_PUB","PM","1","2027",1
"ATX","PHEV_PUB","PM","1","2028",1
"ATX","PHEV_PUB","PM","1","2029",1
"ATX","PHEV_PUB","PM","1","2030",1
"ATX","PHEV_PUB","PM","1","2031",1
"ATX","PHEV_PUB","PM","1","2032",1
"ATX","PHEV_PUB","PM","1","2033",1
"ATX","PHEV_PUB","PM","1","2034",1
"ATX","PHEV_PUB","PM","1","2035",1
"ATX","PHEV_PUB","PM","1","2036",1
"ATX","PHEV_PUB","PM","1","2037",1
"ATX","PHEV_PUB","PM","1","2038",1
"ATX","PHEV_PUB","PM","1","2039",1
"ATX","PHEV_PUB","PM","1","2040",1
"ATX","PHEV_PUB","PM","1","2041",1
"ATX","PHEV_PUB","PM","1","2042",1
"ATX","PHEV_PUB","PM","1","2043",1
"ATX","PHEV_PUB","PM","1","2044",1
"ATX","PHEV_PUB","PM","1","2045",1
"ATX","PHEV_PUB","PM","1","2046",1
"ATX","PHEV_PUB","PM","1","2047",1
"ATX","PHEV_PUB","PM","1","2048",1
"ATX","PHEV_PUB","PM","1","2049",1
"ATX","PHEV_PUB","PM","1","2050",1
"ATX","HYBRID_PUB","PM","1","2015",1
"ATX","HYBRID_PUB","PM","1","2016",1
"ATX","HYBRID_PUB","PM","1","2017",1
"ATX","HYBRID_PUB","PM","1","2018",1
"ATX","HYBRID_PUB","PM","1","2019",1
"ATX","HYBRID_PUB","PM","1","2020",1
"ATX","HYBRID_PUB","PM","1","2021",1
"ATX","HYBRID_PUB","PM","1","2022",1
"ATX","HYBRID_PUB","PM","1","2023",1
"ATX","HYBRID_PUB","PM","1","2024",1
"ATX","HYBRID_PUB","PM","1","2025",1
"ATX","HYBRID_PUB","PM","1","2026",1
"ATX","HYBRID_PUB","PM","1","2027",1
"ATX","HYBRID_PUB","PM","1","2028",1
"ATX","HYBRID_PUB","PM","1","2029",1
"ATX","HYBRID_PUB","PM","1","2030",1
"ATX","HYBRID_PUB","PM","1","2031",1
"ATX","HYBRID_PUB","PM","1","2032",1
"ATX","HYBRID_PUB","PM","1","2033",1
"ATX","HYBRID_PUB","PM","1","2034",1
"ATX","HYBRID_PUB","PM","1","2035",1
"ATX","HYBRID_PUB","PM","1","2036",1
"ATX","HYBRID_PUB","PM","1","2037",1
"ATX","HYBRID_PUB","PM","1","2038",1
"ATX","HYBRID_PUB","PM","1","2039",1
"ATX","HYBRID_PUB","PM","1","2040",1
"ATX","HYBRID_PUB","PM","1","2041",1
"ATX","HYBRID_PUB","PM","1","2042",1
"ATX","HYBRID_PUB","PM","1","2043",1
"ATX","HYBRID_PUB","PM","1","2044",1
"ATX","HYBRID_PUB","PM","1","2045",1
"ATX","HYBRID_PUB","PM","1","2046",1
"ATX","HYBRID_PUB","PM","1","2047",1
"ATX","HYBRID_PUB","PM","1","2048",1
"ATX","HYBRID_PUB","PM","1","2049",1
"ATX","HYBRID_PUB","PM","1","2050",1
"ATX","BIO_DSL_PUB","PM","1","2015",1
"ATX","BIO_DSL_PUB","PM","1","2016",1
"ATX","BIO_DSL_PUB","PM","1","2017",1
"ATX","BIO_DSL_PUB","PM","1","2018",1
"ATX","BIO_DSL_PUB","PM","1","2019",1
"ATX","BIO_DSL_PUB","PM","1","2020",1
"ATX","BIO_DSL_PUB","PM","1","2021",1
"ATX","BIO_DSL_PUB","PM","1","2022",1
"ATX","BIO_DSL_PUB","PM","1","2023",1
"ATX","BIO_DSL_PUB","PM","1","2024",1
"ATX","BIO_DSL_PUB","PM","1","2025",1
"ATX","BIO_DSL_PUB","PM","1","2026",1
"ATX","BIO_DSL_PUB","PM","1","2027",1
"ATX","BIO_DSL_PUB","PM","1","2028",1
"ATX","BIO_DSL_PUB","PM","1","2029",1
"ATX","BIO_DSL_PUB","PM","1","2030",1
"ATX","BIO_DSL_PUB","PM","1","2031",1
"ATX","BIO_DSL_PUB","PM","1","2032",1
"ATX","BIO_DSL_PUB","PM","1","2033",1
"ATX","BIO_DSL_PUB","PM","1","2034",1
"ATX","BIO_DSL_PUB","PM","1","2035",1
"ATX","BIO_DSL_PUB","PM","1","2036",1
"ATX","BIO_DSL_PUB","PM","1","2037",1
"ATX","BIO_DSL_PUB","PM","1","2038",1
"ATX","BIO_DSL_PUB","PM","1","2039",1
"ATX","BIO_DSL_PUB","PM","1","2040",1
"ATX","BIO_DSL_PUB","PM","1","2041",1
"ATX","BIO_DSL_PUB","PM","1","2042",1
"ATX","BIO_DSL_PUB","PM","1","2043",1
"ATX","BIO_DSL_PUB","PM","1","2044",1
"ATX","BIO_DSL_PUB","PM","1","2045",1
"ATX","BIO_DSL_PUB","PM","1","2046",1
"ATX","BIO_DSL_PUB","PM","1","2047",1
"ATX","BIO_DSL_PUB","PM","1","2048",1
"ATX","BIO_DSL_PUB","PM","1","2049",1
"ATX","BIO_DSL_PUB","PM","1","2050",1
"ATX","ELCTROL","H2","1","2015",1
"ATX","ELCTROL","H2","1","2016",1
"ATX","ELCTROL","H2","1","2017",1
"ATX","ELCTROL","H2","1","2018",1
"ATX","ELCTROL","H2","1","2019",1
"ATX","ELCTROL","H2","1","2020",1
"ATX","ELCTROL","H2","1","2021",1
"ATX","ELCTROL","H2","1","2022",1
"ATX","ELCTROL","H2","1","2023",1
"ATX","ELCTROL","H2","1","2024",1
"ATX","ELCTROL","H2","1","2025",1
"ATX","ELCTROL","H2","1","2026",1
"ATX","ELCTROL","H2","1","2027",1
"ATX","ELCTROL","H2","1","2028",1
"ATX","ELCTROL","H2","1","2029",1
"ATX","ELCTROL","H2","1","2030",1
"ATX","ELCTROL","H2","1","2031",1
"ATX","ELCTROL","H2","1","2032",1
"ATX","ELCTROL","H2","1","2033",1
"ATX","ELCTROL","H2","1","2034",1
"ATX","ELCTROL","H2","1","2035",1
"ATX","ELCTROL","H2","1","2036",1
"ATX","ELCTROL","H2","1","2037",1
"ATX","ELCTROL","H2","1","2038",1
"ATX","ELCTROL","H2","1","2039",1
"ATX","ELCTROL","H2","1","2040",1
"ATX","ELCTROL","H2","1","2041",1
"ATX","ELCTROL","H2","1","2042",1
"ATX","ELCTROL","H2","1","2043",1
"ATX","ELCTROL","H2","1","2044",1
"ATX","ELCTROL","H2","1","2045",1
"ATX","ELCTROL","H2","1","2046",1
"ATX","ELCTROL","H2","1","2047",1
"ATX","ELCTROL","H2","1","2048",1
"ATX","ELCTROL","H2","1","2049",1
"ATX","ELCTROL","H2","1","2050",1
"ATX","GASREF","H2","1","2015",1
"ATX","GASREF","H2","1","2016",1
"ATX","GASREF","H2","1","2017",1
"ATX","GASREF","H2","1","2018",1
"ATX","GASREF","H2","1","2019",1
"ATX","GASREF","H2","1","2020",1
"ATX","GASREF","H2","1","2021",1
"ATX","GASREF","H2","1","2022",1
"ATX","GASREF","H2","1","2023",1
"ATX","GASREF","H2","1","2024",1
"ATX","GASREF","H2","1","2025",1
"ATX","GASREF","H2","1","2026",1
"ATX","GASREF","H2","1","2027",1
"ATX","GASREF","H2","1","2028",1
"ATX","GASREF","H2","1","2029",1
"ATX","GASREF","H2","1","2030",1
"ATX","GASREF","H2","1","2031",1
"ATX","GASREF","H2","1","2032",1
"ATX","GASREF","H2","1","2033",1
"ATX","GASREF","H2","1","2034",1
"ATX","GASREF","H2","1","2035",1
"ATX","GASREF","H2","1","2036",1
"ATX","GASREF","H2","1","2037",1
"ATX","GASREF","H2","1","2038",1
"ATX","GASREF","H2","1","2039",1
"ATX","GASREF","H2","1","2040",1
"ATX","GASREF","H2","1","2041",1
"ATX","GASREF","H2","1","2042",1
"ATX","GASREF","H2","1","2043",1
"ATX","GASREF","H2","1","2044",1
"ATX","GASREF","H2","1","2045",1
"ATX","GASREF","H2","1","2046",1
"ATX","GASREF","H2","1","2047",1
"ATX","GASREF","H2","1","2048",1
"ATX","GASREF","H2","1","2049",1
"ATX","GASREF","H2","1","2050",1
"ATX","BIOGAS","H2","1","2015",1
"ATX","BIOGAS","H2","1","2016",1
"ATX","BIOGAS","H2","1","2017",1
"ATX","BIOGAS","H2","1","2018",1
"ATX","BIOGAS","H2","1","2019",1
"ATX","BIOGAS","H2","1","2020",1
"ATX","BIOGAS","H2","1","2021",1
"ATX","BIOGAS","H2","1","2022",1
"ATX","BIOGAS","H2","1","2023",1
"ATX","BIOGAS","H2","1","2024",1
"ATX","BIOGAS","H2","1","2025",1
"ATX","BIOGAS","H2","1","2026",1
"ATX","BIOGAS","H2","1","2027",1
"ATX","BIOGAS","H2","1","2028",1
"ATX","BIOGAS","H2","1","2029",1
"ATX","BIOGAS","H2","1","2030",1
"ATX","BIOGAS","H2","1","2031",1
"ATX","BIOGAS","H2","1","2032",1
"ATX","BIOGAS","H2","1","2033",1
"ATX","BIOGAS","H2","1","2034",1
"ATX","BIOGAS","H2","1","2035",1
"ATX","BIOGAS","H2","1","2036",1
"ATX","BIOGAS","H2","1","2037",1
"ATX","BIOGAS","H2","1","2038",1
"ATX","BIOGAS","H2","1","2039",1
"ATX","BIOGAS","H2","1","2040",1
