"REGION","TECHNOLOGY","TIMESLICE","YEAR","Val"
"ATX","EV_CHARGE","SF10","2016",0.177835035391707
"ATX","EV_CHARGE","SF10","2017",0.177835035391707
"ATX","EV_CHARGE","SF10","2018",0.177835035391707
"ATX","EV_CHARGE","SF10","2019",0.177835035391707
"ATX","EV_CHARGE","SF10","2020",0.177835035391707
"ATX","EV_CHARGE","SF10","2021",0.177835035391707
"ATX","EV_CHARGE","SF10","2022",0.177835035391707
"ATX","EV_CHARGE","SF10","2023",0.177835035391707
"ATX","EV_CHARGE","SF10","2024",0.177835035391707
"ATX","EV_CHARGE","SF10","2025",0.177835035391707
"ATX","EV_CHARGE","SF10","2026",0.177835035391707
"ATX","EV_CHARGE","SF10","2027",0.177835035391707
"ATX","EV_CHARGE","SF10","2028",0.177835035391707
"ATX","EV_CHARGE","SF10","2029",0.177835035391707
"ATX","EV_CHARGE","SF10","2030",0.177835035391707
"ATX","EV_CHARGE","SF10","2031",0.177835035391707
"ATX","EV_CHARGE","SF10","2032",0.177835035391707
"ATX","EV_CHARGE","SF10","2033",0.177835035391707
"ATX","EV_CHARGE","SF10","2034",0.177835035391707
"ATX","EV_CHARGE","SF10","2035",0.177835035391707
"ATX","EV_CHARGE","SF10","2036",0.177835035391707
"ATX","EV_CHARGE","SF10","2037",0.177835035391707
"ATX","EV_CHARGE","SF10","2038",0.177835035391707
"ATX","EV_CHARGE","SF10","2039",0.177835035391707
"ATX","EV_CHARGE","SF10","2040",0.177835035391707
"ATX","EV_CHARGE","SF10","2041",0.177835035391707
"ATX","EV_CHARGE","SF10","2042",0.177835035391707
"ATX","EV_CHARGE","SF10","2043",0.177835035391707
"ATX","EV_CHARGE","SF10","2044",0.177835035391707
"ATX","EV_CHARGE","SF10","2045",0.177835035391707
"ATX","EV_CHARGE","SF10","2046",0.177835035391707
"ATX","EV_CHARGE","SF10","2047",0.177835035391707
"ATX","EV_CHARGE","SF10","2048",0.177835035391707
"ATX","EV_CHARGE","SF10","2049",0.177835035391707
"ATX","EV_CHARGE","SF10","2050",0.177835035391707
"ATX","EV_CHARGE","SF11","2015",0.23264316626442
"ATX","EV_CHARGE","SF11","2016",0.23264316626442
"ATX","EV_CHARGE","SF11","2017",0.23264316626442
"ATX","EV_CHARGE","SF11","2018",0.23264316626442
"ATX","EV_CHARGE","SF11","2019",0.23264316626442
"ATX","EV_CHARGE","SF11","2020",0.23264316626442
"ATX","EV_CHARGE","SF11","2021",0.23264316626442
"ATX","EV_CHARGE","SF11","2022",0.23264316626442
"ATX","EV_CHARGE","SF11","2023",0.23264316626442
"ATX","EV_CHARGE","SF11","2024",0.23264316626442
"ATX","EV_CHARGE","SF11","2025",0.23264316626442
"ATX","EV_CHARGE","SF11","2026",0.23264316626442
"ATX","EV_CHARGE","SF11","2027",0.23264316626442
"ATX","EV_CHARGE","SF11","2028",0.23264316626442
"ATX","EV_CHARGE","SF11","2029",0.23264316626442
"ATX","EV_CHARGE","SF11","2030",0.23264316626442
"ATX","EV_CHARGE","SF11","2031",0.23264316626442
"ATX","EV_CHARGE","SF11","2032",0.23264316626442
"ATX","EV_CHARGE","SF11","2033",0.23264316626442
"ATX","EV_CHARGE","SF11","2034",0.23264316626442
"ATX","EV_CHARGE","SF11","2035",0.23264316626442
"ATX","EV_CHARGE","SF11","2036",0.23264316626442
"ATX","EV_CHARGE","SF11","2037",0.23264316626442
"ATX","EV_CHARGE","SF11","2038",0.23264316626442
"ATX","EV_CHARGE","SF11","2039",0.23264316626442
"ATX","EV_CHARGE","SF11","2040",0.23264316626442
"ATX","EV_CHARGE","SF11","2041",0.23264316626442
"ATX","EV_CHARGE","SF11","2042",0.23264316626442
"ATX","EV_CHARGE","SF11","2043",0.23264316626442
"ATX","EV_CHARGE","SF11","2044",0.23264316626442
"ATX","EV_CHARGE","SF11","2045",0.23264316626442
"ATX","EV_CHARGE","SF11","2046",0.23264316626442
"ATX","EV_CHARGE","SF11","2047",0.23264316626442
"ATX","EV_CHARGE","SF11","2048",0.23264316626442
"ATX","EV_CHARGE","SF11","2049",0.23264316626442
"ATX","EV_CHARGE","SF11","2050",0.23264316626442
"ATX","EV_CHARGE","SF12","2015",0.195265955640217
"ATX","EV_CHARGE","SF12","2016",0.195265955640217
"ATX","EV_CHARGE","SF12","2017",0.195265955640217
"ATX","EV_CHARGE","SF12","2018",0.195265955640217
"ATX","EV_CHARGE","SF12","2019",0.195265955640217
"ATX","EV_CHARGE","SF12","2020",0.195265955640217
"ATX","EV_CHARGE","SF12","2021",0.195265955640217
"ATX","EV_CHARGE","SF12","2022",0.195265955640217
"ATX","EV_CHARGE","SF12","2023",0.195265955640217
"ATX","EV_CHARGE","SF12","2024",0.195265955640217
"ATX","EV_CHARGE","SF12","2025",0.195265955640217
"ATX","EV_CHARGE","SF12","2026",0.195265955640217
"ATX","EV_CHARGE","SF12","2027",0.195265955640217
"ATX","EV_CHARGE","SF12","2028",0.195265955640217
"ATX","EV_CHARGE","SF12","2029",0.195265955640217
"ATX","EV_CHARGE","SF12","2030",0.195265955640217
"ATX","EV_CHARGE","SF12","2031",0.195265955640217
"ATX","EV_CHARGE","SF12","2032",0.195265955640217
"ATX","EV_CHARGE","SF12","2033",0.195265955640217
"ATX","EV_CHARGE","SF12","2034",0.195265955640217
"ATX","EV_CHARGE","SF12","2035",0.195265955640217
"ATX","EV_CHARGE","SF12","2036",0.195265955640217
"ATX","EV_CHARGE","SF12","2037",0.195265955640217
"ATX","EV_CHARGE","SF12","2038",0.195265955640217
"ATX","EV_CHARGE","SF12","2039",0.195265955640217
"ATX","EV_CHARGE","SF12","2040",0.195265955640217
"ATX","EV_CHARGE","SF12","2041",0.195265955640217
"ATX","EV_CHARGE","SF12","2042",0.195265955640217
"ATX","EV_CHARGE","SF12","2043",0.195265955640217
"ATX","EV_CHARGE","SF12","2044",0.195265955640217
"ATX","EV_CHARGE","SF12","2045",0.195265955640217
"ATX","EV_CHARGE","SF12","2046",0.195265955640217
"ATX","EV_CHARGE","SF12","2047",0.195265955640217
"ATX","EV_CHARGE","SF12","2048",0.195265955640217
"ATX","EV_CHARGE","SF12","2049",0.195265955640217
"ATX","EV_CHARGE","SF12","2050",0.195265955640217
"ATX","EV_CHARGE","SF13","2015",0.133742493987926
"ATX","EV_CHARGE","SF13","2016",0.133742493987926
"ATX","EV_CHARGE","SF13","2017",0.133742493987926
"ATX","EV_CHARGE","SF13","2018",0.133742493987926
"ATX","EV_CHARGE","SF13","2019",0.133742493987926
"ATX","EV_CHARGE","SF13","2020",0.133742493987926
"ATX","EV_CHARGE","SF13","2021",0.133742493987926
"ATX","EV_CHARGE","SF13","2022",0.133742493987926
"ATX","EV_CHARGE","SF13","2023",0.133742493987926
"ATX","EV_CHARGE","SF13","2024",0.133742493987926
"ATX","EV_CHARGE","SF13","2025",0.133742493987926
"ATX","EV_CHARGE","SF13","2026",0.133742493987926
"ATX","EV_CHARGE","SF13","2027",0.133742493987926
"ATX","EV_CHARGE","SF13","2028",0.133742493987926
"ATX","EV_CHARGE","SF13","2029",0.133742493987926
"ATX","EV_CHARGE","SF13","2030",0.133742493987926
"ATX","EV_CHARGE","SF13","2031",0.133742493987926
"ATX","EV_CHARGE","SF13","2032",0.133742493987926
"ATX","EV_CHARGE","SF13","2033",0.133742493987926
"ATX","EV_CHARGE","SF13","2034",0.133742493987926
"ATX","EV_CHARGE","SF13","2035",0.133742493987926
"ATX","EV_CHARGE","SF13","2036",0.133742493987926
"ATX","EV_CHARGE","SF13","2037",0.133742493987926
"ATX","EV_CHARGE","SF13","2038",0.133742493987926
"ATX","EV_CHARGE","SF13","2039",0.133742493987926
"ATX","EV_CHARGE","SF13","2040",0.133742493987926
"ATX","EV_CHARGE","SF13","2041",0.133742493987926
"ATX","EV_CHARGE","SF13","2042",0.133742493987926
"ATX","EV_CHARGE","SF13","2043",0.133742493987926
"ATX","EV_CHARGE","SF13","2044",0.133742493987926
"ATX","EV_CHARGE","SF13","2045",0.133742493987926
"ATX","EV_CHARGE","SF13","2046",0.133742493987926
"ATX","EV_CHARGE","SF13","2047",0.133742493987926
"ATX","EV_CHARGE","SF13","2048",0.133742493987926
"ATX","EV_CHARGE","SF13","2049",0.133742493987926
"ATX","EV_CHARGE","SF13","2050",0.133742493987926
"ATX","EV_CHARGE","SF14","2015",0.196266020312556
"ATX","EV_CHARGE","SF14","2016",0.196266020312556
"ATX","EV_CHARGE","SF14","2017",0.196266020312556
"ATX","EV_CHARGE","SF14","2018",0.196266020312556
"ATX","EV_CHARGE","SF14","2019",0.196266020312556
"ATX","EV_CHARGE","SF14","2020",0.196266020312556
"ATX","EV_CHARGE","SF14","2021",0.196266020312556
"ATX","EV_CHARGE","SF14","2022",0.196266020312556
"ATX","EV_CHARGE","SF14","2023",0.196266020312556
"ATX","EV_CHARGE","SF14","2024",0.196266020312556
"ATX","EV_CHARGE","SF14","2025",0.196266020312556
"ATX","EV_CHARGE","SF14","2026",0.196266020312556
"ATX","EV_CHARGE","SF14","2027",0.196266020312556
"ATX","EV_CHARGE","SF14","2028",0.196266020312556
"ATX","EV_CHARGE","SF14","2029",0.196266020312556
"ATX","EV_CHARGE","SF14","2030",0.196266020312556
"ATX","EV_CHARGE","SF14","2031",0.196266020312556
"ATX","EV_CHARGE","SF14","2032",0.196266020312556
"ATX","EV_CHARGE","SF14","2033",0.196266020312556
"ATX","EV_CHARGE","SF14","2034",0.196266020312556
"ATX","EV_CHARGE","SF14","2035",0.196266020312556
"ATX","EV_CHARGE","SF14","2036",0.196266020312556
"ATX","EV_CHARGE","SF14","2037",0.196266020312556
"ATX","EV_CHARGE","SF14","2038",0.196266020312556
"ATX","EV_CHARGE","SF14","2039",0.196266020312556
"ATX","EV_CHARGE","SF14","2040",0.196266020312556
"ATX","EV_CHARGE","SF14","2041",0.196266020312556
"ATX","EV_CHARGE","SF14","2042",0.196266020312556
"ATX","EV_CHARGE","SF14","2043",0.196266020312556
"ATX","EV_CHARGE","SF14","2044",0.196266020312556
"ATX","EV_CHARGE","SF14","2045",0.196266020312556
"ATX","EV_CHARGE","SF14","2046",0.196266020312556
"ATX","EV_CHARGE","SF14","2047",0.196266020312556
"ATX","EV_CHARGE","SF14","2048",0.196266020312556
"ATX","EV_CHARGE","SF14","2049",0.196266020312556
"ATX","EV_CHARGE","SF14","2050",0.196266020312556
"ATX","EV_CHARGE","SF15","2015",0.180902768515445
"ATX","EV_CHARGE","SF15","2016",0.180902768515445
"ATX","EV_CHARGE","SF15","2017",0.180902768515445
"ATX","EV_CHARGE","SF15","2018",0.180902768515445
"ATX","EV_CHARGE","SF15","2019",0.180902768515445
"ATX","EV_CHARGE","SF15","2020",0.180902768515445
"ATX","EV_CHARGE","SF15","2021",0.180902768515445
"ATX","EV_CHARGE","SF15","2022",0.180902768515445
"ATX","EV_CHARGE","SF15","2023",0.180902768515445
"ATX","EV_CHARGE","SF15","2024",0.180902768515445
"ATX","EV_CHARGE","SF15","2025",0.180902768515445
"ATX","EV_CHARGE","SF15","2026",0.180902768515445
"ATX","EV_CHARGE","SF15","2027",0.180902768515445
"ATX","EV_CHARGE","SF15","2028",0.180902768515445
"ATX","EV_CHARGE","SF15","2029",0.180902768515445
"ATX","EV_CHARGE","SF15","2030",0.180902768515445
"ATX","EV_CHARGE","SF15","2031",0.180902768515445
"ATX","EV_CHARGE","SF15","2032",0.180902768515445
"ATX","EV_CHARGE","SF15","2033",0.180902768515445
"ATX","EV_CHARGE","SF15","2034",0.180902768515445
"ATX","EV_CHARGE","SF15","2035",0.180902768515445
"ATX","EV_CHARGE","SF15","2036",0.180902768515445
"ATX","EV_CHARGE","SF15","2037",0.180902768515445
"ATX","EV_CHARGE","SF15","2038",0.180902768515445
"ATX","EV_CHARGE","SF15","2039",0.180902768515445
"ATX","EV_CHARGE","SF15","2040",0.180902768515445
"ATX","EV_CHARGE","SF15","2041",0.180902768515445
"ATX","EV_CHARGE","SF15","2042",0.180902768515445
"ATX","EV_CHARGE","SF15","2043",0.180902768515445
"ATX","EV_CHARGE","SF15","2044",0.180902768515445
"ATX","EV_CHARGE","SF15","2045",0.180902768515445
"ATX","EV_CHARGE","SF15","2046",0.180902768515445
"ATX","EV_CHARGE","SF15","2047",0.180902768515445
"ATX","EV_CHARGE","SF15","2048",0.180902768515445
"ATX","EV_CHARGE","SF15","2049",0.180902768515445
"ATX","EV_CHARGE","SF15","2050",0.180902768515445
"ATX","EV_CHARGE","SF16","2015",0.121498188421377
"ATX","EV_CHARGE","SF16","2016",0.121498188421377
"ATX","EV_CHARGE","SF16","2017",0.121498188421377
"ATX","EV_CHARGE","SF16","2018",0.121498188421377
"ATX","EV_CHARGE","SF16","2019",0.121498188421377
"ATX","EV_CHARGE","SF16","2020",0.121498188421377
"ATX","EV_CHARGE","SF16","2021",0.121498188421377
"ATX","EV_CHARGE","SF16","2022",0.121498188421377
"ATX","EV_CHARGE","SF16","2023",0.121498188421377
"ATX","EV_CHARGE","SF16","2024",0.121498188421377
"ATX","EV_CHARGE","SF16","2025",0.121498188421377
"ATX","EV_CHARGE","SF16","2026",0.121498188421377
"ATX","EV_CHARGE","SF16","2027",0.121498188421377
"ATX","EV_CHARGE","SF16","2028",0.121498188421377
"ATX","EV_CHARGE","SF16","2029",0.121498188421377
"ATX","EV_CHARGE","SF16","2030",0.121498188421377
"ATX","EV_CHARGE","SF16","2031",0.121498188421377
"ATX","EV_CHARGE","SF16","2032",0.121498188421377
"ATX","EV_CHARGE","SF16","2033",0.121498188421377
"ATX","EV_CHARGE","SF16","2034",0.121498188421377
"ATX","EV_CHARGE","SF16","2035",0.121498188421377
"ATX","EV_CHARGE","SF16","2036",0.121498188421377
"ATX","EV_CHARGE","SF16","2037",0.121498188421377
"ATX","EV_CHARGE","SF16","2038",0.121498188421377
"ATX","EV_CHARGE","SF16","2039",0.121498188421377
"ATX","EV_CHARGE","SF16","2040",0.121498188421377
"ATX","EV_CHARGE","SF16","2041",0.121498188421377
"ATX","EV_CHARGE","SF16","2042",0.121498188421377
"ATX","EV_CHARGE","SF16","2043",0.121498188421377
"ATX","EV_CHARGE","SF16","2044",0.121498188421377
"ATX","EV_CHARGE","SF16","2045",0.121498188421377
"ATX","EV_CHARGE","SF16","2046",0.121498188421377
"ATX","EV_CHARGE","SF16","2047",0.121498188421377
"ATX","EV_CHARGE","SF16","2048",0.121498188421377
"ATX","EV_CHARGE","SF16","2049",0.121498188421377
"ATX","EV_CHARGE","SF16","2050",0.121498188421377
"ATX","EV_CHARGE","SF18","2015",0.0676202994178663
"ATX","EV_CHARGE","SF18","2016",0.0676202994178663
"ATX","EV_CHARGE","SF18","2017",0.0676202994178663
"ATX","EV_CHARGE","SF18","2018",0.0676202994178663
"ATX","EV_CHARGE","SF18","2019",0.0676202994178663
"ATX","EV_CHARGE","SF18","2020",0.0676202994178663
"ATX","EV_CHARGE","SF18","2021",0.0676202994178663
"ATX","EV_CHARGE","SF18","2022",0.0676202994178663
"ATX","EV_CHARGE","SF18","2023",0.0676202994178663
"ATX","EV_CHARGE","SF18","2024",0.0676202994178663
"ATX","EV_CHARGE","SF18","2025",0.0676202994178663
"ATX","EV_CHARGE","SF18","2026",0.0676202994178663
"ATX","EV_CHARGE","SF18","2027",0.0676202994178663
"ATX","EV_CHARGE","SF18","2028",0.0676202994178663
"ATX","EV_CHARGE","SF18","2029",0.0676202994178663
"ATX","EV_CHARGE","SF18","2030",0.0676202994178663
"ATX","EV_CHARGE","SF18","2031",0.0676202994178663
"ATX","EV_CHARGE","SF18","2032",0.0676202994178663
"ATX","EV_CHARGE","SF18","2033",0.0676202994178663
"ATX","EV_CHARGE","SF18","2034",0.0676202994178663
"ATX","EV_CHARGE","SF18","2035",0.0676202994178663
"ATX","EV_CHARGE","SF18","2036",0.0676202994178663
"ATX","EV_CHARGE","SF18","2037",0.0676202994178663
"ATX","EV_CHARGE","SF18","2038",0.0676202994178663
"ATX","EV_CHARGE","SF18","2039",0.0676202994178663
"ATX","EV_CHARGE","SF18","2040",0.0676202994178663
"ATX","EV_CHARGE","SF18","2041",0.0676202994178663
"ATX","EV_CHARGE","SF18","2042",0.0676202994178663
"ATX","EV_CHARGE","SF18","2043",0.0676202994178663
"ATX","EV_CHARGE","SF18","2044",0.0676202994178663
"ATX","EV_CHARGE","SF18","2045",0.0676202994178663
"ATX","EV_CHARGE","SF18","2046",0.0676202994178663
"ATX","EV_CHARGE","SF18","2047",0.0676202994178663
"ATX","EV_CHARGE","SF18","2048",0.0676202994178663
"ATX","EV_CHARGE","SF18","2049",0.0676202994178663
"ATX","EV_CHARGE","SF18","2050",0.0676202994178663
"ATX","EV_CHARGE","SF19","2015",0.235416934211419
"ATX","EV_CHARGE","SF19","2016",0.235416934211419
"ATX","EV_CHARGE","SF19","2017",0.235416934211419
"ATX","EV_CHARGE","SF19","2018",0.235416934211419
"ATX","EV_CHARGE","SF19","2019",0.235416934211419
"ATX","EV_CHARGE","SF19","2020",0.235416934211419
"ATX","EV_CHARGE","SF19","2021",0.235416934211419
"ATX","EV_CHARGE","SF19","2022",0.235416934211419
"ATX","EV_CHARGE","SF19","2023",0.235416934211419
"ATX","EV_CHARGE","SF19","2024",0.235416934211419
"ATX","EV_CHARGE","SF19","2025",0.235416934211419
"ATX","EV_CHARGE","SF19","2026",0.235416934211419
"ATX","EV_CHARGE","SF19","2027",0.235416934211419
"ATX","EV_CHARGE","SF19","2028",0.235416934211419
"ATX","EV_CHARGE","SF19","2029",0.235416934211419
"ATX","EV_CHARGE","SF19","2030",0.235416934211419
"ATX","EV_CHARGE","SF19","2031",0.235416934211419
"ATX","EV_CHARGE","SF19","2032",0.235416934211419
"ATX","EV_CHARGE","SF19","2033",0.235416934211419
"ATX","EV_CHARGE","SF19","2034",0.235416934211419
"ATX","EV_CHARGE","SF19","2035",0.235416934211419
"ATX","EV_CHARGE","SF19","2036",0.235416934211419
"ATX","EV_CHARGE","SF19","2037",0.235416934211419
"ATX","EV_CHARGE","SF19","2038",0.235416934211419
"ATX","EV_CHARGE","SF19","2039",0.235416934211419
"ATX","EV_CHARGE","SF19","2040",0.235416934211419
"ATX","EV_CHARGE","SF19","2041",0.235416934211419
"ATX","EV_CHARGE","SF19","2042",0.235416934211419
"ATX","EV_CHARGE","SF19","2043",0.235416934211419
"ATX","EV_CHARGE","SF19","2044",0.235416934211419
"ATX","EV_CHARGE","SF19","2045",0.235416934211419
"ATX","EV_CHARGE","SF19","2046",0.235416934211419
"ATX","EV_CHARGE","SF19","2047",0.235416934211419
"ATX","EV_CHARGE","SF19","2048",0.235416934211419
"ATX","EV_CHARGE","SF19","2049",0.235416934211419
"ATX","EV_CHARGE","SF19","2050",0.235416934211419
"ATX","EV_CHARGE","SF20","2015",0.563259678293257
"ATX","EV_CHARGE","SF20","2016",0.563259678293257
"ATX","EV_CHARGE","SF20","2017",0.563259678293257
"ATX","EV_CHARGE","SF20","2018",0.563259678293257
"ATX","EV_CHARGE","SF20","2019",0.563259678293257
"ATX","EV_CHARGE","SF20","2020",0.563259678293257
"ATX","EV_CHARGE","SF20","2021",0.563259678293257
"ATX","EV_CHARGE","SF20","2022",0.563259678293257
"ATX","EV_CHARGE","SF20","2023",0.563259678293257
"ATX","EV_CHARGE","SF20","2024",0.563259678293257
"ATX","EV_CHARGE","SF20","2025",0.563259678293257
"ATX","EV_CHARGE","SF20","2026",0.563259678293257
"ATX","EV_CHARGE","SF20","2027",0.563259678293257
"ATX","EV_CHARGE","SF20","2028",0.563259678293257
"ATX","EV_CHARGE","SF20","2029",0.563259678293257
"ATX","EV_CHARGE","SF20","2030",0.563259678293257
"ATX","EV_CHARGE","SF20","2031",0.563259678293257
"ATX","EV_CHARGE","SF20","2032",0.563259678293257
"ATX","EV_CHARGE","SF20","2033",0.563259678293257
"ATX","EV_CHARGE","SF20","2034",0.563259678293257
"ATX","EV_CHARGE","SF20","2035",0.563259678293257
"ATX","EV_CHARGE","SF20","2036",0.563259678293257
"ATX","EV_CHARGE","SF20","2037",0.563259678293257
"ATX","EV_CHARGE","SF20","2038",0.563259678293257
"ATX","EV_CHARGE","SF20","2039",0.563259678293257
"ATX","EV_CHARGE","SF20","2040",0.563259678293257
"ATX","EV_CHARGE","SF20","2041",0.563259678293257
"ATX","EV_CHARGE","SF20","2042",0.563259678293257
"ATX","EV_CHARGE","SF20","2043",0.563259678293257
"ATX","EV_CHARGE","SF20","2044",0.563259678293257
"ATX","EV_CHARGE","SF20","2045",0.563259678293257
"ATX","EV_CHARGE","SF20","2046",0.563259678293257
"ATX","EV_CHARGE","SF20","2047",0.563259678293257
"ATX","EV_CHARGE","SF20","2048",0.563259678293257
"ATX","EV_CHARGE","SF20","2049",0.563259678293257
"ATX","EV_CHARGE","SF20","2050",0.563259678293257
"ATX","EV_CHARGE","SF21","2015",0.680275748081853
"ATX","EV_CHARGE","SF21","2016",0.680275748081853
"ATX","EV_CHARGE","SF21","2017",0.680275748081853
"ATX","EV_CHARGE","SF21","2018",0.680275748081853
"ATX","EV_CHARGE","SF21","2019",0.680275748081853
"ATX","EV_CHARGE","SF21","2020",0.680275748081853
"ATX","EV_CHARGE","SF21","2021",0.680275748081853
"ATX","EV_CHARGE","SF21","2022",0.680275748081853
"ATX","EV_CHARGE","SF21","2023",0.680275748081853
"ATX","EV_CHARGE","SF21","2024",0.680275748081853
"ATX","EV_CHARGE","SF21","2025",0.680275748081853
"ATX","EV_CHARGE","SF21","2026",0.680275748081853
"ATX","EV_CHARGE","SF21","2027",0.680275748081853
"ATX","EV_CHARGE","SF21","2028",0.680275748081853
"ATX","EV_CHARGE","SF21","2029",0.680275748081853
"ATX","EV_CHARGE","SF21","2030",0.680275748081853
"ATX","EV_CHARGE","SF21","2031",0.680275748081853
"ATX","EV_CHARGE","SF21","2032",0.680275748081853
"ATX","EV_CHARGE","SF21","2033",0.680275748081853
"ATX","EV_CHARGE","SF21","2034",0.680275748081853
"ATX","EV_CHARGE","SF21","2035",0.680275748081853
"ATX","EV_CHARGE","SF21","2036",0.680275748081853
"ATX","EV_CHARGE","SF21","2037",0.680275748081853
"ATX","EV_CHARGE","SF21","2038",0.680275748081853
"ATX","EV_CHARGE","SF21","2039",0.680275748081853
"ATX","EV_CHARGE","SF21","2040",0.680275748081853
"ATX","EV_CHARGE","SF21","2041",0.680275748081853
"ATX","EV_CHARGE","SF21","2042",0.680275748081853
"ATX","EV_CHARGE","SF21","2043",0.680275748081853
"ATX","EV_CHARGE","SF21","2044",0.680275748081853
"ATX","EV_CHARGE","SF21","2045",0.680275748081853
"ATX","EV_CHARGE","SF21","2046",0.680275748081853
"ATX","EV_CHARGE","SF21","2047",0.680275748081853
"ATX","EV_CHARGE","SF21","2048",0.680275748081853
"ATX","EV_CHARGE","SF21","2049",0.680275748081853
"ATX","EV_CHARGE","SF21","2050",0.680275748081853
"ATX","EV_CHARGE","SF22","2015",0.761871006234054
"ATX","EV_CHARGE","SF22","2016",0.761871006234054
"ATX","EV_CHARGE","SF22","2017",0.761871006234054
"ATX","EV_CHARGE","SF22","2018",0.761871006234054
"ATX","EV_CHARGE","SF22","2019",0.761871006234054
"ATX","EV_CHARGE","SF22","2020",0.761871006234054
"ATX","EV_CHARGE","SF22","2021",0.761871006234054
"ATX","EV_CHARGE","SF22","2022",0.761871006234054
"ATX","EV_CHARGE","SF22","2023",0.761871006234054
"ATX","EV_CHARGE","SF22","2024",0.761871006234054
"ATX","EV_CHARGE","SF22","2025",0.761871006234054
"ATX","EV_CHARGE","SF22","2026",0.761871006234054
"ATX","EV_CHARGE","SF22","2027",0.761871006234054
"ATX","EV_CHARGE","SF22","2028",0.761871006234054
"ATX","EV_CHARGE","SF22","2029",0.761871006234054
"ATX","EV_CHARGE","SF22","2030",0.761871006234054
"ATX","EV_CHARGE","SF22","2031",0.761871006234054
"ATX","EV_CHARGE","SF22","2032",0.761871006234054
"ATX","EV_CHARGE","SF22","2033",0.761871006234054
"ATX","EV_CHARGE","SF22","2034",0.761871006234054
"ATX","EV_CHARGE","SF22","2035",0.761871006234054
"ATX","EV_CHARGE","SF22","2036",0.761871006234054
"ATX","EV_CHARGE","SF22","2037",0.761871006234054
"ATX","EV_CHARGE","SF22","2038",0.761871006234054
"ATX","EV_CHARGE","SF22","2039",0.761871006234054
"ATX","EV_CHARGE","SF22","2040",0.761871006234054
"ATX","EV_CHARGE","SF22","2041",0.761871006234054
"ATX","EV_CHARGE","SF22","2042",0.761871006234054
"ATX","EV_CHARGE","SF22","2043",0.761871006234054
"ATX","EV_CHARGE","SF22","2044",0.761871006234054
"ATX","EV_CHARGE","SF22","2045",0.761871006234054
"ATX","EV_CHARGE","SF22","2046",0.761871006234054
"ATX","EV_CHARGE","SF22","2047",0.761871006234054
"ATX","EV_CHARGE","SF22","2048",0.761871006234054
"ATX","EV_CHARGE","SF22","2049",0.761871006234054
"ATX","EV_CHARGE","SF22","2050",0.761871006234054
"ATX","EV_CHARGE","SF23","2015",0.872935763166882
"ATX","EV_CHARGE","SF23","2016",0.872935763166882
"ATX","EV_CHARGE","SF23","2017",0.872935763166882
"ATX","EV_CHARGE","SF23","2018",0.872935763166882
"ATX","EV_CHARGE","SF23","2019",0.872935763166882
"ATX","EV_CHARGE","SF23","2020",0.872935763166882
"ATX","EV_CHARGE","SF23","2021",0.872935763166882
"ATX","EV_CHARGE","SF23","2022",0.872935763166882
"ATX","EV_CHARGE","SF23","2023",0.872935763166882
"ATX","EV_CHARGE","SF23","2024",0.872935763166882
"ATX","EV_CHARGE","SF23","2025",0.872935763166882
"ATX","EV_CHARGE","SF23","2026",0.872935763166882
"ATX","EV_CHARGE","SF23","2027",0.872935763166882
"ATX","EV_CHARGE","SF23","2028",0.872935763166882
"ATX","EV_CHARGE","SF23","2029",0.872935763166882
"ATX","EV_CHARGE","SF23","2030",0.872935763166882
"ATX","EV_CHARGE","SF23","2031",0.872935763166882
"ATX","EV_CHARGE","SF23","2032",0.872935763166882
"ATX","EV_CHARGE","SF23","2033",0.872935763166882
"ATX","EV_CHARGE","SF23","2034",0.872935763166882
"ATX","EV_CHARGE","SF23","2035",0.872935763166882
"ATX","EV_CHARGE","SF23","2036",0.872935763166882
"ATX","EV_CHARGE","SF23","2037",0.872935763166882
"ATX","EV_CHARGE","SF23","2038",0.872935763166882
"ATX","EV_CHARGE","SF23","2039",0.872935763166882
"ATX","EV_CHARGE","SF23","2040",0.872935763166882
"ATX","EV_CHARGE","SF23","2041",0.872935763166882
"ATX","EV_CHARGE","SF23","2042",0.872935763166882
"ATX","EV_CHARGE","SF23","2043",0.872935763166882
"ATX","EV_CHARGE","SF23","2044",0.872935763166882
"ATX","EV_CHARGE","SF23","2045",0.872935763166882
"ATX","EV_CHARGE","SF23","2046",0.872935763166882
"ATX","EV_CHARGE","SF23","2047",0.872935763166882
"ATX","EV_CHARGE","SF23","2048",0.872935763166882
"ATX","EV_CHARGE","SF23","2049",0.872935763166882
"ATX","EV_CHARGE","SF23","2050",0.872935763166882
"ATX","EV_CHARGE","SF24","2015",0.935239520153597
"ATX","EV_CHARGE","SF24","2016",0.935239520153597
"ATX","EV_CHARGE","SF24","2017",0.935239520153597
"ATX","EV_CHARGE","SF24","2018",0.935239520153597
"ATX","EV_CHARGE","SF24","2019",0.935239520153597
"ATX","EV_CHARGE","SF24","2020",0.935239520153597
"ATX","EV_CHARGE","SF24","2021",0.935239520153597
"ATX","EV_CHARGE","SF24","2022",0.935239520153597
"ATX","EV_CHARGE","SF24","2023",0.935239520153597
"ATX","EV_CHARGE","SF24","2024",0.935239520153597
"ATX","EV_CHARGE","SF24","2025",0.935239520153597
"ATX","EV_CHARGE","SF24","2026",0.935239520153597
"ATX","EV_CHARGE","SF24","2027",0.935239520153597
