"REGION","TECHNOLOGY","FUEL","MODE_OF_OPERATION","YEAR","Val"
"ATX","COALPP","COAL","1","2015",2.579
"ATX","COALPP","COAL","1","2016",2.579
"ATX","COALPP","COAL","1","2017",2.579
"ATX","COALPP","COAL","1","2018",2.579
"ATX","COALPP","COAL","1","2019",2.579
"ATX","COALPP","COAL","1","2020",2.579
"ATX","COALPP","COAL","1","2021",2.579
"ATX","COALPP","COAL","1","2022",2.579
"ATX","COALPP","COAL","1","2023",2.579
"ATX","COALPP","COAL","1","2024",2.579
"ATX","COALPP","COAL","1","2025",2.579
"ATX","COALPP","COAL","1","2026",2.579
"ATX","COALPP","COAL","1","2027",2.579
"ATX","COALPP","COAL","1","2028",2.579
"ATX","COALPP","COAL","1","2029",2.579
"ATX","COALPP","COAL","1","2030",2.579
"ATX","COALPP","COAL","1","2031",2.579
"ATX","COALPP","COAL","1","2032",2.579
"ATX","COALPP","COAL","1","2033",2.579
"ATX","COALPP","COAL","1","2034",2.579
"ATX","COALPP","COAL","1","2035",2.579
"ATX","COALPP","COAL","1","2036",2.579
"ATX","COALPP","COAL","1","2037",2.579
"ATX","COALPP","COAL","1","2038",2.579
"ATX","COALPP","COAL","1","2039",2.579
"ATX","COALPP","COAL","1","2040",2.579
"ATX","COALPP","COAL","1","2041",2.579
"ATX","COALPP","COAL","1","2042",2.579
"ATX","COALPP","COAL","1","2043",2.579
"ATX","COALPP","COAL","1","2044",2.579
"ATX","COALPP","COAL","1","2045",2.579
"ATX","COALPP","COAL","1","2046",2.579
"ATX","COALPP","COAL","1","2047",2.579
"ATX","COALPP","COAL","1","2048",2.579
"ATX","COALPP","COAL","1","2049",2.579
"ATX","COALPP","COAL","1","2050",2.579
"ATX","CCPP","GAS","1","2015",1.885
"ATX","CCPP","GAS","1","2016",1.885
"ATX","CCPP","GAS","1","2017",1.885
"ATX","CCPP","GAS","1","2018",1.885
"ATX","CCPP","GAS","1","2019",1.885
"ATX","CCPP","GAS","1","2020",1.885
"ATX","CCPP","GAS","1","2021",1.885
"ATX","CCPP","GAS","1","2022",1.885
"ATX","CCPP","GAS","1","2023",1.885
"ATX","CCPP","GAS","1","2024",1.885
"ATX","CCPP","GAS","1","2025",1.885
"ATX","CCPP","GAS","1","2026",1.885
"ATX","CCPP","GAS","1","2027",1.885
"ATX","CCPP","GAS","1","2028",1.885
"ATX","CCPP","GAS","1","2029",1.885
"ATX","CCPP","GAS","1","2030",1.885
"ATX","CCPP","GAS","1","2031",1.885
"ATX","CCPP","GAS","1","2032",1.885
"ATX","CCPP","GAS","1","2033",1.885
"ATX","CCPP","GAS","1","2034",1.885
"ATX","CCPP","GAS","1","2035",1.885
"ATX","CCPP","GAS","1","2036",1.885
"ATX","CCPP","GAS","1","2037",1.885
"ATX","CCPP","GAS","1","2038",1.885
"ATX","CCPP","GAS","1","2039",1.885
"ATX","CCPP","GAS","1","2040",1.885
"ATX","CCPP","GAS","1","2041",1.885
"ATX","CCPP","GAS","1","2042",1.885
"ATX","CCPP","GAS","1","2043",1.885
"ATX","CCPP","GAS","1","2044",1.885
"ATX","CCPP","GAS","1","2045",1.885
"ATX","CCPP","GAS","1","2046",1.885
"ATX","CCPP","GAS","1","2047",1.885
"ATX","CCPP","GAS","1","2048",1.885
"ATX","CCPP","GAS","1","2049",1.885
"ATX","CCPP","GAS","1","2050",1.885
"ATX","CTPP","GAS","1","2015",2.858
"ATX","CTPP","GAS","1","2016",2.858
"ATX","CTPP","GAS","1","2017",2.858
"ATX","CTPP","GAS","1","2018",2.858
"ATX","CTPP","GAS","1","2019",2.858
"ATX","CTPP","GAS","1","2020",2.858
"ATX","CTPP","GAS","1","2021",2.858
"ATX","CTPP","GAS","1","2022",2.858
"ATX","CTPP","GAS","1","2023",2.858
"ATX","CTPP","GAS","1","2024",2.858
"ATX","CTPP","GAS","1","2025",2.858
"ATX","CTPP","GAS","1","2026",2.858
"ATX","CTPP","GAS","1","2027",2.858
"ATX","CTPP","GAS","1","2028",2.858
"ATX","CTPP","GAS","1","2029",2.858
"ATX","CTPP","GAS","1","2030",2.858
"ATX","CTPP","GAS","1","2031",2.858
"ATX","CTPP","GAS","1","2032",2.858
"ATX","CTPP","GAS","1","2033",2.858
"ATX","CTPP","GAS","1","2034",2.858
"ATX","CTPP","GAS","1","2035",2.858
"ATX","CTPP","GAS","1","2036",2.858
"ATX","CTPP","GAS","1","2037",2.858
"ATX","CTPP","GAS","1","2038",2.858
"ATX","CTPP","GAS","1","2039",2.858
"ATX","CTPP","GAS","1","2040",2.858
"ATX","CTPP","GAS","1","2041",2.858
"ATX","CTPP","GAS","1","2042",2.858
"ATX","CTPP","GAS","1","2043",2.858
"ATX","CTPP","GAS","1","2044",2.858
"ATX","CTPP","GAS","1","2045",2.858
"ATX","CTPP","GAS","1","2046",2.858
"ATX","CTPP","GAS","1","2047",2.858
"ATX","CTPP","GAS","1","2048",2.858
"ATX","CTPP","GAS","1","2049",2.858
"ATX","CTPP","GAS","1","2050",2.858
"ATX","NUCPP","URN","1","2015",3.071
"ATX","NUCPP","URN","1","2016",3.071
"ATX","NUCPP","URN","1","2017",3.071
"ATX","NUCPP","URN","1","2018",3.071
"ATX","NUCPP","URN","1","2019",3.071
"ATX","NUCPP","URN","1","2020",3.071
"ATX","NUCPP","URN","1","2021",3.071
"ATX","NUCPP","URN","1","2022",3.071
"ATX","NUCPP","URN","1","2023",3.071
"ATX","NUCPP","URN","1","2024",3.071
"ATX","NUCPP","URN","1","2025",3.071
"ATX","NUCPP","URN","1","2026",3.071
"ATX","NUCPP","URN","1","2027",3.071
"ATX","NUCPP","URN","1","2028",3.071
"ATX","NUCPP","URN","1","2029",3.071
"ATX","NUCPP","URN","1","2030",3.071
"ATX","NUCPP","URN","1","2031",3.071
"ATX","NUCPP","URN","1","2032",3.071
"ATX","NUCPP","URN","1","2033",3.071
"ATX","NUCPP","URN","1","2034",3.071
"ATX","NUCPP","URN","1","2035",3.071
"ATX","NUCPP","URN","1","2036",3.071
"ATX","NUCPP","URN","1","2037",3.071
"ATX","NUCPP","URN","1","2038",3.071
"ATX","NUCPP","URN","1","2039",3.071
"ATX","NUCPP","URN","1","2040",3.071
"ATX","NUCPP","URN","1","2041",3.071
"ATX","NUCPP","URN","1","2042",3.071
"ATX","NUCPP","URN","1","2043",3.071
"ATX","NUCPP","URN","1","2044",3.071
"ATX","NUCPP","URN","1","2045",3.071
"ATX","NUCPP","URN","1","2046",3.071
"ATX","NUCPP","URN","1","2047",3.071
"ATX","NUCPP","URN","1","2048",3.071
"ATX","NUCPP","URN","1","2049",3.071
"ATX","NUCPP","URN","1","2050",3.071
"ATX","HYDROPP","HYDRO","1","2015",2.789
"ATX","HYDROPP","HYDRO","1","2016",2.789
"ATX","HYDROPP","HYDRO","1","2017",2.789
"ATX","HYDROPP","HYDRO","1","2018",2.789
"ATX","HYDROPP","HYDRO","1","2019",2.789
"ATX","HYDROPP","HYDRO","1","2020",2.789
"ATX","HYDROPP","HYDRO","1","2021",2.789
"ATX","HYDROPP","HYDRO","1","2022",2.789
"ATX","HYDROPP","HYDRO","1","2023",2.789
"ATX","HYDROPP","HYDRO","1","2024",2.789
"ATX","HYDROPP","HYDRO","1","2025",2.789
"ATX","HYDROPP","HYDRO","1","2026",2.789
"ATX","HYDROPP","HYDRO","1","2027",2.789
"ATX","HYDROPP","HYDRO","1","2028",2.789
"ATX","HYDROPP","HYDRO","1","2029",2.789
"ATX","HYDROPP","HYDRO","1","2030",2.789
"ATX","HYDROPP","HYDRO","1","2031",2.789
"ATX","HYDROPP","HYDRO","1","2032",2.789
"ATX","HYDROPP","HYDRO","1","2033",2.789
"ATX","HYDROPP","HYDRO","1","2034",2.789
"ATX","HYDROPP","HYDRO","1","2035",2.789
"ATX","HYDROPP","HYDRO","1","2036",2.789
"ATX","HYDROPP","HYDRO","1","2037",2.789
"ATX","HYDROPP","HYDRO","1","2038",2.789
"ATX","HYDROPP","HYDRO","1","2039",2.789
"ATX","HYDROPP","HYDRO","1","2040",2.789
"ATX","HYDROPP","HYDRO","1","2041",2.789
"ATX","HYDROPP","HYDRO","1","2042",2.789
"ATX","HYDROPP","HYDRO","1","2043",2.789
"ATX","HYDROPP","HYDRO","1","2044",2.789
"ATX","HYDROPP","HYDRO","1","2045",2.789
"ATX","HYDROPP","HYDRO","1","2046",2.789
"ATX","HYDROPP","HYDRO","1","2047",2.789
"ATX","HYDROPP","HYDRO","1","2048",2.789
"ATX","HYDROPP","HYDRO","1","2049",2.789
"ATX","HYDROPP","HYDRO","1","2050",2.789
"ATX","WINDPP","WIND","1","2015",2.789
"ATX","WINDPP","WIND","1","2016",2.789
"ATX","WINDPP","WIND","1","2017",2.789
"ATX","WINDPP","WIND","1","2018",2.789
"ATX","WINDPP","WIND","1","2019",2.789
"ATX","WINDPP","WIND","1","2020",2.789
"ATX","WINDPP","WIND","1","2021",2.789
"ATX","WINDPP","WIND","1","2022",2.789
"ATX","WINDPP","WIND","1","2023",2.789
"ATX","WINDPP","WIND","1","2024",2.789
"ATX","WINDPP","WIND","1","2025",2.789
"ATX","WINDPP","WIND","1","2026",2.789
"ATX","WINDPP","WIND","1","2027",2.789
"ATX","WINDPP","WIND","1","2028",2.789
"ATX","WINDPP","WIND","1","2029",2.789
"ATX","WINDPP","WIND","1","2030",2.789
"ATX","WINDPP","WIND","1","2031",2.789
"ATX","WINDPP","WIND","1","2032",2.789
"ATX","WINDPP","WIND","1","2033",2.789
"ATX","WINDPP","WIND","1","2034",2.789
"ATX","WINDPP","WIND","1","2035",2.789
"ATX","WINDPP","WIND","1","2036",2.789
"ATX","WINDPP","WIND","1","2037",2.789
"ATX","WINDPP","WIND","1","2038",2.789
"ATX","WINDPP","WIND","1","2039",2.789
"ATX","WINDPP","WIND","1","2040",2.789
"ATX","WINDPP","WIND","1","2041",2.789
"ATX","WINDPP","WIND","1","2042",2.789
"ATX","WINDPP","WIND","1","2043",2.789
"ATX","WINDPP","WIND","1","2044",2.789
"ATX","WINDPP","WIND","1","2045",2.789
"ATX","WINDPP","WIND","1","2046",2.789
"ATX","WINDPP","WIND","1","2047",2.789
"ATX","WINDPP","WIND","1","2048",2.789
"ATX","WINDPP","WIND","1","2049",2.789
"ATX","WINDPP","WIND","1","2050",2.789
"ATX","SOLPP","SOL","1","2015",2.789
"ATX","SOLPP","SOL","1","2016",2.789
"ATX","SOLPP","SOL","1","2017",2.789
"ATX","SOLPP","SOL","1","2018",2.789
"ATX","SOLPP","SOL","1","2019",2.789
"ATX","SOLPP","SOL","1","2020",2.789
"ATX","SOLPP","SOL","1","2021",2.789
"ATX","SOLPP","SOL","1","2022",2.789
"ATX","SOLPP","SOL","1","2023",2.789
"ATX","SOLPP","SOL","1","2024",2.789
"ATX","SOLPP","SOL","1","2025",2.789
"ATX","SOLPP","SOL","1","2026",2.789
"ATX","SOLPP","SOL","1","2027",2.789
"ATX","SOLPP","SOL","1","2028",2.789
"ATX","SOLPP","SOL","1","2029",2.789
"ATX","SOLPP","SOL","1","2030",2.789
"ATX","SOLPP","SOL","1","2031",2.789
"ATX","SOLPP","SOL","1","2032",2.789
"ATX","SOLPP","SOL","1","2033",2.789
"ATX","SOLPP","SOL","1","2034",2.789
"ATX","SOLPP","SOL","1","2035",2.789
"ATX","SOLPP","SOL","1","2036",2.789
"ATX","SOLPP","SOL","1","2037",2.789
"ATX","SOLPP","SOL","1","2038",2.789
"ATX","SOLPP","SOL","1","2039",2.789
"ATX","SOLPP","SOL","1","2040",2.789
"ATX","SOLPP","SOL","1","2041",2.789
"ATX","SOLPP","SOL","1","2042",2.789
"ATX","SOLPP","SOL","1","2043",2.789
"ATX","SOLPP","SOL","1","2044",2.789
"ATX","SOLPP","SOL","1","2045",2.789
"ATX","SOLPP","SOL","1","2046",2.789
"ATX","SOLPP","SOL","1","2047",2.789
"ATX","SOLPP","SOL","1","2048",2.789
"ATX","SOLPP","SOL","1","2049",2.789
"ATX","SOLPP","SOL","1","2050",2.789
"ATX","BIOPP","BIO","1","2015",3.957
"ATX","BIOPP","BIO","1","2016",3.957
"ATX","BIOPP","BIO","1","2017",3.957
"ATX","BIOPP","BIO","1","2018",3.957
"ATX","BIOPP","BIO","1","2019",3.957
"ATX","BIOPP","BIO","1","2020",3.957
"ATX","BIOPP","BIO","1","2021",3.957
"ATX","BIOPP","BIO","1","2022",3.957
"ATX","BIOPP","BIO","1","2023",3.957
"ATX","BIOPP","BIO","1","2024",3.957
"ATX","BIOPP","BIO","1","2025",3.957
"ATX","BIOPP","BIO","1","2026",3.957
"ATX","BIOPP","BIO","1","2027",3.957
"ATX","BIOPP","BIO","1","2028",3.957
"ATX","BIOPP","BIO","1","2029",3.957
"ATX","BIOPP","BIO","1","2030",3.957
"ATX","BIOPP","BIO","1","2031",3.957
"ATX","BIOPP","BIO","1","2032",3.957
"ATX","BIOPP","BIO","1","2033",3.957
"ATX","BIOPP","BIO","1","2034",3.957
"ATX","BIOPP","BIO","1","2035",3.957
"ATX","BIOPP","BIO","1","2036",3.957
"ATX","BIOPP","BIO","1","2037",3.957
"ATX","BIOPP","BIO","1","2038",3.957
"ATX","BIOPP","BIO","1","2039",3.957
"ATX","BIOPP","BIO","1","2040",3.957
"ATX","BIOPP","BIO","1","2041",3.957
"ATX","BIOPP","BIO","1","2042",3.957
"ATX","BIOPP","BIO","1","2043",3.957
"ATX","BIOPP","BIO","1","2044",3.957
"ATX","BIOPP","BIO","1","2045",3.957
"ATX","BIOPP","BIO","1","2046",3.957
"ATX","BIOPP","BIO","1","2047",3.957
"ATX","BIOPP","BIO","1","2048",3.957
"ATX","BIOPP","BIO","1","2049",3.957
"ATX","BIOPP","BIO","1","2050",3.957
"ATX","CCCCSPP","GAS","1","2015",2.205
"ATX","CCCCSPP","GAS","1","2016",2.205
"ATX","CCCCSPP","GAS","1","2017",2.205
"ATX","CCCCSPP","GAS","1","2018",2.205
"ATX","CCCCSPP","GAS","1","2019",2.205
"ATX","CCCCSPP","GAS","1","2020",2.205
"ATX","CCCCSPP","GAS","1","2021",2.205
"ATX","CCCCSPP","GAS","1","2022",2.205
"ATX","CCCCSPP","GAS","1","2023",2.205
"ATX","CCCCSPP","GAS","1","2024",2.205
"ATX","CCCCSPP","GAS","1","2025",2.205
"ATX","CCCCSPP","GAS","1","2026",2.205
"ATX","CCCCSPP","GAS","1","2027",2.205
"ATX","CCCCSPP","GAS","1","2028",2.205
"ATX","CCCCSPP","GAS","1","2029",2.205
"ATX","CCCCSPP","GAS","1","2030",2.205
"ATX","CCCCSPP","GAS","1","2031",2.205
"ATX","CCCCSPP","GAS","1","2032",2.205
"ATX","CCCCSPP","GAS","1","2033",2.205
"ATX","CCCCSPP","GAS","1","2034",2.205
"ATX","CCCCSPP","GAS","1","2035",2.205
"ATX","CCCCSPP","GAS","1","2036",2.205
"ATX","CCCCSPP","GAS","1","2037",2.205
"ATX","CCCCSPP","GAS","1","2038",2.205
"ATX","CCCCSPP","GAS","1","2039",2.205
"ATX","CCCCSPP","GAS","1","2040",2.205
"ATX","CCCCSPP","GAS","1","2041",2.205
"ATX","CCCCSPP","GAS","1","2042",2.205
"ATX","CCCCSPP","GAS","1","2043",2.205
"ATX","CCCCSPP","GAS","1","2044",2.205
"ATX","CCCCSPP","GAS","1","2045",2.205
"ATX","CCCCSPP","GAS","1","2046",2.205
"ATX","CCCCSPP","GAS","1","2047",2.205
"ATX","CCCCSPP","GAS","1","2048",2.205
"ATX","CCCCSPP","GAS","1","2049",2.205
"ATX","CCCCSPP","GAS","1","2050",2.205
"ATX","IGCCCCSPP","COAL","1","2015",3.136
"ATX","IGCCCCSPP","COAL","1","2016",3.136
"ATX","IGCCCCSPP","COAL","1","2017",3.136
"ATX","IGCCCCSPP","COAL","1","2018",3.136
"ATX","IGCCCCSPP","COAL","1","2019",3.136
"ATX","IGCCCCSPP","COAL","1","2020",3.136
"ATX","IGCCCCSPP","COAL","1","2021",3.136
"ATX","IGCCCCSPP","COAL","1","2022",3.136
"ATX","IGCCCCSPP","COAL","1","2023",3.136
"ATX","IGCCCCSPP","COAL","1","2024",3.136
"ATX","IGCCCCSPP","COAL","1","2025",3.136
"ATX","IGCCCCSPP","COAL","1","2026",3.136
"ATX","IGCCCCSPP","COAL","1","2027",3.136
"ATX","IGCCCCSPP","COAL","1","2028",3.136
"ATX","IGCCCCSPP","COAL","1","2029",3.136
"ATX","IGCCCCSPP","COAL","1","2030",3.136
"ATX","IGCCCCSPP","COAL","1","2031",3.136
"ATX","IGCCCCSPP","COAL","1","2032",3.136
"ATX","IGCCCCSPP","COAL","1","2033",3.136
"ATX","IGCCCCSPP","COAL","1","2034",3.136
"ATX","IGCCCCSPP","COAL","1","2035",3.136
"ATX","IGCCCCSPP","COAL","1","2036",3.136
"ATX","IGCCCCSPP","COAL","1","2037",3.136
"ATX","IGCCCCSPP","COAL","1","2038",3.136
"ATX","IGCCCCSPP","COAL","1","2039",3.136
"ATX","IGCCCCSPP","COAL","1","2040",3.136
"ATX","IGCCCCSPP","COAL","1","2041",3.136
"ATX","IGCCCCSPP","COAL","1","2042",3.136
"ATX","IGCCCCSPP","COAL","1","2043",3.136
"ATX","IGCCCCSPP","COAL","1","2044",3.136
"ATX","IGCCCCSPP","COAL","1","2045",3.136
"ATX","IGCCCCSPP","COAL","1","2046",3.136
"ATX","IGCCCCSPP","COAL","1","2047",3.136
"ATX","IGCCCCSPP","COAL","1","2048",3.136
"ATX","IGCCCCSPP","COAL","1","2049",3.136
"ATX","IGCCCCSPP","COAL","1","2050",3.136
"ATX","H2FUELCELL","H2","1","2015",16.635
"ATX","H2FUELCELL","H2","1","2016",16.635
"ATX","H2FUELCELL","H2","1","2017",16.635
"ATX","H2FUELCELL","H2","1","2018",16.635
"ATX","H2FUELCELL","H2","1","2019",16.635
"ATX","H2FUELCELL","H2","1","2020",16.635
"ATX","H2FUELCELL","H2","1","2021",16.635
"ATX","H2FUELCELL","H2","1","2022",16.635
"ATX","H2FUELCELL","H2","1","2023",16.635
"ATX","H2FUELCELL","H2","1","2024",16.635
"ATX","H2FUELCELL","H2","1","2025",16.635
"ATX","H2FUELCELL","H2","1","2026",16.635
"ATX","H2FUELCELL","H2","1","2027",16.635
"ATX","H2FUELCELL","H2","1","2028",16.635
"ATX","H2FUELCELL","H2","1","2029",16.635
"ATX","H2FUELCELL","H2","1","2030",16.635
"ATX","H2FUELCELL","H2","1","2031",16.635
"ATX","H2FUELCELL","H2","1","2032",16.635
"ATX","H2FUELCELL","H2","1","2033",16.635
"ATX","H2FUELCELL","H2","1","2034",16.635
"ATX","H2FUELCELL","H2","1","2035",16.635
"ATX","H2FUELCELL","H2","1","2036",16.635
"ATX","H2FUELCELL","H2","1","2037",16.635
"ATX","H2FUELCELL","H2","1","2038",16.635
"ATX","H2FUELCELL","H2","1","2039",16.635
"ATX","H2FUELCELL","H2","1","2040",16.635
"ATX","H2FUELCELL","H2","1","2041",16.635
"ATX","H2FUELCELL","H2","1","2042",16.635
"ATX","H2FUELCELL","H2","1","2043",16.635
"ATX","H2FUELCELL","H2","1","2044",16.635
"ATX","H2FUELCELL","H2","1","2045",16.635
"ATX","H2FUELCELL","H2","1","2046",16.635
"ATX","H2FUELCELL","H2","1","2047",16.635
"ATX","H2FUELCELL","H2","1","2048",16.635
"ATX","H2FUELCELL","H2","1","2049",16.635
"ATX","H2FUELCELL","H2","1","2050",16.635
"ATX","BATTERY","ELC","2","2015",1.1111
"ATX","BATTERY","ELC","2","2016",1.1111
"ATX","BATTERY","ELC","2","2017",1.1111
"ATX","BATTERY","ELC","2","2018",1.1111
"ATX","BATTERY","ELC","2","2019",1.1111
"ATX","BATTERY","ELC","2","2020",1.1111
"ATX","BATTERY","ELC","2","2021",1.1111
"ATX","BATTERY","ELC","2","2022",1.1111
"ATX","BATTERY","ELC","2","2023",1.1111
"ATX","BATTERY","ELC","2","2024",1.1111
"ATX","BATTERY","ELC","2","2025",1.1111
"ATX","BATTERY","ELC","2","2026",1.1111
"ATX","BATTERY","ELC","2","2027",1.1111
"ATX","BATTERY","ELC","2","2028",1.1111
"ATX","BATTERY","ELC","2","2029",1.1111
"ATX","BATTERY","ELC","2","2030",1.1111
"ATX","BATTERY","ELC","2","2031",1.1111
"ATX","BATTERY","ELC","2","2032",1.1111
"ATX","BATTERY","ELC","2","2033",1.1111
"ATX","BATTERY","ELC","2","2034",1.1111
"ATX","BATTERY","ELC","2","2035",1.1111
"ATX","BATTERY","ELC","2","2036",1.1111
"ATX","BATTERY","ELC","2","2037",1.1111
"ATX","BATTERY","ELC","2","2038",1.1111
"ATX","BATTERY","ELC","2","2039",1.1111
"ATX","BATTERY","ELC","2","2040",1.1111
"ATX","BATTERY","ELC","2","2041",1.1111
"ATX","BATTERY","ELC","2","2042",1.1111
"ATX","BATTERY","ELC","2","2043",1.1111
"ATX","BATTERY","ELC","2","2044",1.1111
"ATX","BATTERY","ELC","2","2045",1.1111
"ATX","BATTERY","ELC","2","2046",1.1111
"ATX","BATTERY","ELC","2","2047",1.1111
"ATX","BATTERY","ELC","2","2048",1.1111
"ATX","BATTERY","ELC","2","2049",1.1111
"ATX","BATTERY","ELC","2","2050",1.1111
"ATX","EV_CHARGE","ELC","1","2015",1.1111
"ATX","EV_CHARGE","ELC","1","2016",1.1111
"ATX","EV_CHARGE","ELC","1","2017",1.1111
"ATX","EV_CHARGE","ELC","1","2018",1.1111
"ATX","EV_CHARGE","ELC","1","2019",1.1111
"ATX","EV_CHARGE","ELC","1","2020",1.1111
"ATX","EV_CHARGE","ELC","1","2021",1.1111
"ATX","EV_CHARGE","ELC","1","2022",1.1111
"ATX","EV_CHARGE","ELC","1","2023",1.1111
"ATX","EV_CHARGE","ELC","1","2024",1.1111
"ATX","EV_CHARGE","ELC","1","2025",1.1111
"ATX","EV_CHARGE","ELC","1","2026",1.1111
"ATX","EV_CHARGE","ELC","1","2027",1.1111
"ATX","EV_CHARGE","ELC","1","2028",1.1111
"ATX","EV_CHARGE","ELC","1","2029",1.1111
"ATX","EV_CHARGE","ELC","1","2030",1.1111
"ATX","EV_CHARGE","ELC","1","2031",1.1111
"ATX","EV_CHARGE","ELC","1","2032",1.1111
"ATX","EV_CHARGE","ELC","1","2033",1.1111
"ATX","EV_CHARGE","ELC","1","2034",1.1111
"ATX","EV_CHARGE","ELC","1","2035",1.1111
"ATX","EV_CHARGE","ELC","1","2036",1.1111
"ATX","EV_CHARGE","ELC","1","2037",1.1111
"ATX","EV_CHARGE","ELC","1","2038",1.1111
"ATX","EV_CHARGE","ELC","1","2039",1.1111
"ATX","EV_CHARGE","ELC","1","2040",1.1111
"ATX","EV_CHARGE","ELC","1","2041",1.1111
"ATX","EV_CHARGE","ELC","1","2042",1.1111
"ATX","EV_CHARGE","ELC","1","2043",1.1111
"ATX","EV_CHARGE","ELC","1","2044",1.1111
"ATX","EV_CHARGE","ELC","1","2045",1.1111
"ATX","EV_CHARGE","ELC","1","2046",1.1111
"ATX","EV_CHARGE","ELC","1","2047",1.1111
"ATX","EV_CHARGE","ELC","1","2048",1.1111
"ATX","EV_CHARGE","ELC","1","2049",1.1111
"ATX","EV_CHARGE","ELC","1","2050",1.1111
"ATX","V2G","ELC","1","2015",1.1111
"ATX","V2G","ELC","1","2016",1.1111
"ATX","V2G","ELC","1","2017",1.1111
"ATX","V2G","ELC","1","2018",1.1111
"ATX","V2G","ELC","1","2019",1.1111
"ATX","V2G","ELC","1","2020",1.1111
"ATX","V2G","ELC","1","2021",1.1111
"ATX","V2G","ELC","1","2022",1.1111
"ATX","V2G","ELC","1","2023",1.1111
"ATX","V2G","ELC","1","2024",1.1111
"ATX","V2G","ELC","1","2025",1.1111
"ATX","V2G","ELC","1","2026",1.1111
"ATX","V2G","ELC","1","2027",1.1111
"ATX","V2G","ELC","1","2028",1.1111
"ATX","V2G","ELC","1","2029",1.1111
"ATX","V2G","ELC","1","2030",1.1111
"ATX","V2G","ELC","1","2031",1.1111
"ATX","V2G","ELC","1","2032",1.1111
"ATX","V2G","ELC","1","2033",1.1111
"ATX","V2G","ELC","1","2034",1.1111
"ATX","V2G","ELC","1","2035",1.1111
"ATX","V2G","ELC","1","2036",1.1111
"ATX","V2G","ELC","1","2037",1.1111
"ATX","V2G","ELC","1","2038",1.1111
"ATX","V2G","ELC","1","2039",1.1111
"ATX","V2G","ELC","1","2040",1.1111
"ATX","V2G","ELC","1","2041",1.1111
"ATX","V2G","ELC","1","2042",1.1111
"ATX","V2G","ELC","1","2043",1.1111
"ATX","V2G","ELC","1","2044",1.1111
"ATX","V2G","ELC","1","2045",1.1111
"ATX","V2G","ELC","1","2046",1.1111
"ATX","V2G","ELC","1","2047",1.1111
"ATX","V2G","ELC","1","2048",1.1111
"ATX","V2G","ELC","1","2049",1.1111
"ATX","V2G","ELC","1","2050",1.1111
"ATX","EV_DISCHARGE","ELC","1","2015",1
"ATX","EV_DISCHARGE","ELC","1","2016",1
"ATX","EV_DISCHARGE","ELC","1","2017",1
"ATX","EV_DISCHARGE","ELC","1","2018",1
"ATX","EV_DISCHARGE","ELC","1","2019",1
"ATX","EV_DISCHARGE","ELC","1","2020",1
"ATX","EV_DISCHARGE","ELC","1","2021",1
"ATX","EV_DISCHARGE","ELC","1","2022",1
"ATX","EV_DISCHARGE","ELC","1","2023",1
"ATX","EV_DISCHARGE","ELC","1","2024",1
"ATX","EV_DISCHARGE","ELC","1","2025",1
"ATX","EV_DISCHARGE","ELC","1","2026",1
"ATX","EV_DISCHARGE","ELC","1","2027",1
"ATX","EV_DISCHARGE","ELC","1","2028",1
"ATX","EV_DISCHARGE","ELC","1","2029",1
"ATX","EV_DISCHARGE","ELC","1","2030",1
"ATX","EV_DISCHARGE","ELC","1","2031",1
"ATX","EV_DISCHARGE","ELC","1","2032",1
"ATX","EV_DISCHARGE","ELC","1","2033",1
"ATX","EV_DISCHARGE","ELC","1","2034",1
"ATX","EV_DISCHARGE","ELC","1","2035",1
"ATX","EV_DISCHARGE","ELC","1","2036",1
"ATX","EV_DISCHARGE","ELC","1","2037",1
"ATX","EV_DISCHARGE","ELC","1","2038",1
"ATX","EV_DISCHARGE","ELC","1","2039",1
"ATX","EV_DISCHARGE","ELC","1","2040",1
"ATX","EV_DISCHARGE","ELC","1","2041",1
"ATX","EV_DISCHARGE","ELC","1","2042",1
"ATX","EV_DISCHARGE","ELC","1","2043",1
"ATX","EV_DISCHARGE","ELC","1","2044",1
"ATX","EV_DISCHARGE","ELC","1","2045",1
"ATX","EV_DISCHARGE","ELC","1","2046",1
"ATX","EV_DISCHARGE","ELC","1","2047",1
"ATX","EV_DISCHARGE","ELC","1","2048",1
"ATX","EV_DISCHARGE","ELC","1","2049",1
"ATX","EV_DISCHARGE","ELC","1","2050",1
"ATX","EV_CHARGE_F","ELC","1","2015",1.1111
"ATX","EV_CHARGE_F","ELC","1","2016",1.1111
"ATX","EV_CHARGE_F","ELC","1","2017",1.1111
"ATX","EV_CHARGE_F","ELC","1","2018",1.1111
"ATX","EV_CHARGE_F","ELC","1","2019",1.1111
"ATX","EV_CHARGE_F","ELC","1","2020",1.1111
"ATX","EV_CHARGE_F","ELC","1","2021",1.1111
"ATX","EV_CHARGE_F","ELC","1","2022",1.1111
"ATX","EV_CHARGE_F","ELC","1","2023",1.1111
"ATX","EV_CHARGE_F","ELC","1","2024",1.1111
"ATX","EV_CHARGE_F","ELC","1","2025",1.1111
"ATX","EV_CHARGE_F","ELC","1","2026",1.1111
"ATX","EV_CHARGE_F","ELC","1","2027",1.1111
"ATX","EV_CHARGE_F","ELC","1","2028",1.1111
"ATX","EV_CHARGE_F","ELC","1","2029",1.1111
"ATX","EV_CHARGE_F","ELC","1","2030",1.1111
