scenario,quantity,region,technology,year,season,timeslice,value
10,Electricity Use,ATX,EV_CHARGE,2020,INTERMEDIATE,SF22,0.0
10,Electricity Use,ATX,EV_CHARGE,2020,INTERMEDIATE,SF23,0.0
10,Electricity Use,ATX,EV_CHARGE,2020,INTERMEDIATE,SF24,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF1,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF2,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF3,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF4,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF5,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF6,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF7,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF8,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF9,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF10,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF11,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF12,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF13,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF14,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF15,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF16,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF17,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF18,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF19,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF20,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF21,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF22,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF23,0.0
10,Electricity Use,ATX,V2G,2020,INTERMEDIATE,SF24,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF1,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF2,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF3,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF4,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF5,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF6,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF7,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF8,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF9,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF10,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF11,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF12,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF13,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF14,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF15,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF16,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF17,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF18,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF19,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF20,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF21,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF22,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF23,0.0
10,Electricity Use,ATX,EV_DISCHARGE,2020,INTERMEDIATE,SF24,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF1,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF2,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF3,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF4,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF5,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF6,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF7,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF8,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF9,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF10,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF11,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF12,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF13,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF14,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF15,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF16,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF17,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF18,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF19,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF20,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF21,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF22,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF23,0.0
10,Electricity Use,ATX,EV_CHARGE_F,2020,INTERMEDIATE,SF24,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF1,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF2,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF3,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF4,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF5,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF6,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF7,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF8,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF9,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF10,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF11,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF12,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF13,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF14,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF15,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF16,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF17,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF18,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF19,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF20,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF21,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF22,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF23,0.0
10,Electricity Use,ATX,V2G_F,2020,INTERMEDIATE,SF24,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF1,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF2,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF3,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF4,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF5,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF6,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF7,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF8,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF9,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF10,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF11,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF12,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF13,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF14,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF15,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF16,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF17,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF18,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF19,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF20,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF21,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF22,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF23,0.0
10,Electricity Use,ATX,EV_DISCHARGE_F,2020,INTERMEDIATE,SF24,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF1,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF2,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF3,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF4,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF5,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF6,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF7,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF8,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF9,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF10,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF11,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF12,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF13,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF14,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF15,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF16,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF17,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF18,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF19,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF20,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF21,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF22,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF23,0.0
10,Electricity Use,ATX,BUYCOAL,2020,INTERMEDIATE,SF24,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF1,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF2,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF3,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF4,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF5,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF6,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF7,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF8,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF9,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF10,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF11,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF12,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF13,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF14,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF15,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF16,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF17,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF18,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF19,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF20,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF21,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF22,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF23,0.0
10,Electricity Use,ATX,BUYURN,2020,INTERMEDIATE,SF24,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF1,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF2,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF3,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF4,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF5,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF6,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF7,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF8,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF9,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF10,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF11,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF12,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF13,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF14,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF15,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF16,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF17,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF18,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF19,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF20,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF21,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF22,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF23,0.0
10,Electricity Use,ATX,BUYBIO,2020,INTERMEDIATE,SF24,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF1,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF2,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF3,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF4,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF5,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF6,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF7,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF8,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF9,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF10,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF11,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF12,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF13,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF14,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF15,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF16,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF17,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF18,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF19,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF20,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF21,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF22,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF23,0.0
10,Electricity Use,ATX,BUYGAS,2020,INTERMEDIATE,SF24,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF1,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF2,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF3,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF4,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF5,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF6,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF7,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF8,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF9,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF10,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF11,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF12,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF13,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF14,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF15,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF16,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF17,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF18,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF19,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF20,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF21,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF22,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF23,0.0
10,Electricity Use,ATX,BUYPET,2020,INTERMEDIATE,SF24,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF1,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF2,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF3,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF4,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF5,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF6,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF7,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF8,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF9,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF10,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF11,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF12,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF13,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF14,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF15,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF16,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF17,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF18,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF19,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF20,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF21,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF22,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF23,0.0
10,Electricity Use,ATX,BUYDSL,2020,INTERMEDIATE,SF24,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF1,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF2,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF3,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF4,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF5,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF6,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF7,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF8,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF9,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF10,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF11,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF12,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF13,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF14,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF15,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF16,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF17,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF18,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF19,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF20,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF21,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF22,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF23,0.0
10,Electricity Use,ATX,BUYBIO_DSL,2020,INTERMEDIATE,SF24,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF1,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF2,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF3,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF4,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF5,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF6,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF7,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF8,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF9,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF10,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF11,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF12,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF13,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF14,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF15,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF16,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF17,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF18,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF19,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF20,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF21,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF22,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF23,0.0
10,Electricity Use,ATX,SOLPOT,2020,INTERMEDIATE,SF24,0.0
10,Electricity Use,ATX,WINDPOT,2020,INTERMEDIATE,SF1,0.0
10,Electricity Use,ATX,WINDPOT,2020,INTERMEDIATE,SF2,0.0
10,Electricity Use,ATX,WINDPOT,2020,INTERMEDIATE,SF3,0.0
10,Electricity Use,ATX,WINDPOT,2020,INTERMEDIATE,SF4,0.0
10,Electricity Use,ATX,WINDPOT,2020,INTERMEDIATE,SF5,0.0
10,Electricity Use,ATX,WINDPOT,2020,INTERMEDIATE,SF6,0.0
10,Electricity Use,ATX,WINDPOT,2020,INTERMEDIATE,SF7,0.0
10,Electricity Use,ATX,WINDPOT,2020,INTERMEDIATE,SF8,0.0
10,Electricity Use,ATX,WINDPOT,2020,INTERMEDIATE,SF9,0.0
10,Electricity Use,ATX,WINDPOT,2020,INTERMEDIATE,SF10,0.0
10,Electricity Use,ATX,WINDPOT,2020,INTERMEDIATE,SF11,0.0
10,Electricity Use,ATX,WINDPOT,2020,INTERMEDIATE,SF12,0.0
10,Electricity Use,ATX,WINDPOT,2020,INTERMEDIATE,SF13,0.0
10,Electricity Use,ATX,WINDPOT,2020,INTERMEDIATE,SF14,0.0
10,Electricity Use,ATX,WINDPOT,2020,INTERMEDIATE,SF15,0.0
10,Electricity Use,ATX,WINDPOT,2020,INTERMEDIATE,SF16,0.0
10,Electricity Use,ATX,WINDPOT,2020,INTERMEDIATE,SF17,0.0
10,Electricity Use,ATX,WINDPOT,2020,INTERMEDIATE,SF18,0.0
