scenario,quantity,region,technology,item,year,value
1,TotalAnnualCapacity,ATX,CCPP,,2026,2.85
1,TotalAnnualCapacity,ATX,CCPP,,2027,2.98
1,TotalAnnualCapacity,ATX,CCPP,,2028,3.13
1,TotalAnnualCapacity,ATX,CCPP,,2029,3.3
1,TotalAnnualCapacity,ATX,CCPP,,2030,3.49
1,TotalAnnualCapacity,ATX,CCPP,,2031,3.69
1,TotalAnnualCapacity,ATX,CCPP,,2032,3.88
1,TotalAnnualCapacity,ATX,CCPP,,2033,4.08
1,TotalAnnualCapacity,ATX,CCPP,,2034,4.22
1,TotalAnnualCapacity,ATX,CCPP,,2035,4.24
1,TotalAnnualCapacity,ATX,CCPP,,2036,4.23
1,TotalAnnualCapacity,ATX,CCPP,,2037,4.21
1,TotalAnnualCapacity,ATX,CCPP,,2038,4.19
1,TotalAnnualCapacity,ATX,CCPP,,2039,4.16
1,TotalAnnualCapacity,ATX,CCPP,,2040,4.14
1,TotalAnnualCapacity,ATX,CCPP,,2041,4.12
1,TotalAnnualCapacity,ATX,CCPP,,2042,4.09
1,TotalAnnualCapacity,ATX,CCPP,,2043,4.07
1,TotalAnnualCapacity,ATX,CCPP,,2044,4.05
1,TotalAnnualCapacity,ATX,CCPP,,2045,4.02
1,TotalAnnualCapacity,ATX,CCPP,,2046,3.85
1,TotalAnnualCapacity,ATX,CCPP,,2047,3.67
1,TotalAnnualCapacity,ATX,CCPP,,2048,3.47
1,TotalAnnualCapacity,ATX,CCPP,,2049,3.25
1,TotalAnnualCapacity,ATX,CCPP,,2050,3.01
1,TotalAnnualCapacity,ATX,CTPP,,2015,1.14
1,TotalAnnualCapacity,ATX,CTPP,,2016,1.31
1,TotalAnnualCapacity,ATX,CTPP,,2017,1.34
1,TotalAnnualCapacity,ATX,CTPP,,2018,1.3
1,TotalAnnualCapacity,ATX,CTPP,,2019,1.27
1,TotalAnnualCapacity,ATX,CTPP,,2020,1.23
1,TotalAnnualCapacity,ATX,CTPP,,2021,1.19
1,TotalAnnualCapacity,ATX,CTPP,,2022,1.15
1,TotalAnnualCapacity,ATX,CTPP,,2023,1.11
1,TotalAnnualCapacity,ATX,CTPP,,2024,1.08
1,TotalAnnualCapacity,ATX,CTPP,,2025,1.04
1,TotalAnnualCapacity,ATX,CTPP,,2026,1.0
1,TotalAnnualCapacity,ATX,CTPP,,2027,0.96
1,TotalAnnualCapacity,ATX,CTPP,,2028,0.93
1,TotalAnnualCapacity,ATX,CTPP,,2029,0.89
1,TotalAnnualCapacity,ATX,CTPP,,2030,0.85
1,TotalAnnualCapacity,ATX,CTPP,,2031,0.81
1,TotalAnnualCapacity,ATX,CTPP,,2032,0.77
1,TotalAnnualCapacity,ATX,CTPP,,2033,0.74
1,TotalAnnualCapacity,ATX,CTPP,,2034,0.7
1,TotalAnnualCapacity,ATX,CTPP,,2035,0.66
1,TotalAnnualCapacity,ATX,CTPP,,2036,0.62
1,TotalAnnualCapacity,ATX,CTPP,,2037,0.58
1,TotalAnnualCapacity,ATX,CTPP,,2038,0.55
1,TotalAnnualCapacity,ATX,CTPP,,2039,0.51
1,TotalAnnualCapacity,ATX,CTPP,,2040,0.47
1,TotalAnnualCapacity,ATX,CTPP,,2041,0.43
1,TotalAnnualCapacity,ATX,CTPP,,2042,0.39
1,TotalAnnualCapacity,ATX,CTPP,,2043,0.36
1,TotalAnnualCapacity,ATX,CTPP,,2044,0.32
1,TotalAnnualCapacity,ATX,CTPP,,2045,0.28
1,TotalAnnualCapacity,ATX,CTPP,,2046,0.07
1,TotalAnnualCapacity,ATX,CTPP,,2047,0.0
1,TotalAnnualCapacity,ATX,CTPP,,2048,0.0
1,TotalAnnualCapacity,ATX,CTPP,,2049,0.0
1,TotalAnnualCapacity,ATX,CTPP,,2050,0.0
1,TotalAnnualCapacity,ATX,NUCPP,,2015,0.53
1,TotalAnnualCapacity,ATX,NUCPP,,2016,0.51
1,TotalAnnualCapacity,ATX,NUCPP,,2017,0.5
1,TotalAnnualCapacity,ATX,NUCPP,,2018,0.48
1,TotalAnnualCapacity,ATX,NUCPP,,2019,0.46
1,TotalAnnualCapacity,ATX,NUCPP,,2020,0.44
1,TotalAnnualCapacity,ATX,NUCPP,,2021,0.43
1,TotalAnnualCapacity,ATX,NUCPP,,2022,0.41
1,TotalAnnualCapacity,ATX,NUCPP,,2023,0.39
1,TotalAnnualCapacity,ATX,NUCPP,,2024,0.37
1,TotalAnnualCapacity,ATX,NUCPP,,2025,0.35
1,TotalAnnualCapacity,ATX,NUCPP,,2026,0.34
1,TotalAnnualCapacity,ATX,NUCPP,,2027,0.32
1,TotalAnnualCapacity,ATX,NUCPP,,2028,0.3
1,TotalAnnualCapacity,ATX,NUCPP,,2029,0.28
1,TotalAnnualCapacity,ATX,NUCPP,,2030,0.27
1,TotalAnnualCapacity,ATX,NUCPP,,2031,0.25
1,TotalAnnualCapacity,ATX,NUCPP,,2032,0.23
1,TotalAnnualCapacity,ATX,NUCPP,,2033,0.21
1,TotalAnnualCapacity,ATX,NUCPP,,2034,0.2
1,TotalAnnualCapacity,ATX,NUCPP,,2035,0.18
1,TotalAnnualCapacity,ATX,NUCPP,,2036,0.16
1,TotalAnnualCapacity,ATX,NUCPP,,2037,0.14
1,TotalAnnualCapacity,ATX,NUCPP,,2038,0.12
1,TotalAnnualCapacity,ATX,NUCPP,,2039,0.11
1,TotalAnnualCapacity,ATX,NUCPP,,2040,0.09
1,TotalAnnualCapacity,ATX,NUCPP,,2041,0.07
1,TotalAnnualCapacity,ATX,NUCPP,,2042,0.05
1,TotalAnnualCapacity,ATX,NUCPP,,2043,0.04
1,TotalAnnualCapacity,ATX,NUCPP,,2044,0.02
1,TotalAnnualCapacity,ATX,NUCPP,,2045,0.0
1,TotalAnnualCapacity,ATX,NUCPP,,2046,0.0
1,TotalAnnualCapacity,ATX,NUCPP,,2047,0.0
1,TotalAnnualCapacity,ATX,NUCPP,,2048,0.0
1,TotalAnnualCapacity,ATX,NUCPP,,2049,0.0
1,TotalAnnualCapacity,ATX,NUCPP,,2050,0.0
1,TotalAnnualCapacity,ATX,HYDROPP,,2015,0.0
1,TotalAnnualCapacity,ATX,HYDROPP,,2016,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2017,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2018,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2019,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2020,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2021,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2022,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2023,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2024,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2025,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2026,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2027,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2028,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2029,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2030,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2031,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2032,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2033,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2034,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2035,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2036,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2037,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2038,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2039,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2040,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2041,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2042,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2043,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2044,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2045,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2046,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2047,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2048,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2049,0.01
1,TotalAnnualCapacity,ATX,HYDROPP,,2050,0.01
1,TotalAnnualCapacity,ATX,WINDPP,,2015,1.04
1,TotalAnnualCapacity,ATX,WINDPP,,2016,1.0
1,TotalAnnualCapacity,ATX,WINDPP,,2017,0.97
1,TotalAnnualCapacity,ATX,WINDPP,,2018,0.93
1,TotalAnnualCapacity,ATX,WINDPP,,2019,0.9
1,TotalAnnualCapacity,ATX,WINDPP,,2020,0.86
1,TotalAnnualCapacity,ATX,WINDPP,,2021,0.83
1,TotalAnnualCapacity,ATX,WINDPP,,2022,0.8
1,TotalAnnualCapacity,ATX,WINDPP,,2023,0.76
1,TotalAnnualCapacity,ATX,WINDPP,,2024,0.73
1,TotalAnnualCapacity,ATX,WINDPP,,2025,0.69
1,TotalAnnualCapacity,ATX,WINDPP,,2026,0.66
1,TotalAnnualCapacity,ATX,WINDPP,,2027,0.62
1,TotalAnnualCapacity,ATX,WINDPP,,2028,0.59
1,TotalAnnualCapacity,ATX,WINDPP,,2029,0.55
1,TotalAnnualCapacity,ATX,WINDPP,,2030,0.52
1,TotalAnnualCapacity,ATX,WINDPP,,2031,0.48
1,TotalAnnualCapacity,ATX,WINDPP,,2032,0.45
1,TotalAnnualCapacity,ATX,WINDPP,,2033,0.41
1,TotalAnnualCapacity,ATX,WINDPP,,2034,0.38
1,TotalAnnualCapacity,ATX,WINDPP,,2035,0.35
1,TotalAnnualCapacity,ATX,WINDPP,,2036,0.31
1,TotalAnnualCapacity,ATX,WINDPP,,2037,0.28
1,TotalAnnualCapacity,ATX,WINDPP,,2038,0.24
1,TotalAnnualCapacity,ATX,WINDPP,,2039,0.21
1,TotalAnnualCapacity,ATX,WINDPP,,2040,0.17
1,TotalAnnualCapacity,ATX,WINDPP,,2041,0.14
1,TotalAnnualCapacity,ATX,WINDPP,,2042,0.1
1,TotalAnnualCapacity,ATX,WINDPP,,2043,0.07
1,TotalAnnualCapacity,ATX,WINDPP,,2044,0.03
1,TotalAnnualCapacity,ATX,WINDPP,,2045,0.0
1,TotalAnnualCapacity,ATX,WINDPP,,2046,0.0
1,TotalAnnualCapacity,ATX,WINDPP,,2047,0.0
1,TotalAnnualCapacity,ATX,WINDPP,,2048,0.0
1,TotalAnnualCapacity,ATX,WINDPP,,2049,0.0
1,TotalAnnualCapacity,ATX,WINDPP,,2050,0.0
1,TotalAnnualCapacity,ATX,SOLPP,,2015,0.63
1,TotalAnnualCapacity,ATX,SOLPP,,2016,0.61
1,TotalAnnualCapacity,ATX,SOLPP,,2017,0.59
1,TotalAnnualCapacity,ATX,SOLPP,,2018,0.57
1,TotalAnnualCapacity,ATX,SOLPP,,2019,0.55
1,TotalAnnualCapacity,ATX,SOLPP,,2020,0.53
1,TotalAnnualCapacity,ATX,SOLPP,,2021,0.51
1,TotalAnnualCapacity,ATX,SOLPP,,2022,0.49
1,TotalAnnualCapacity,ATX,SOLPP,,2023,0.47
1,TotalAnnualCapacity,ATX,SOLPP,,2024,0.44
1,TotalAnnualCapacity,ATX,SOLPP,,2025,0.55
1,TotalAnnualCapacity,ATX,SOLPP,,2026,0.62
1,TotalAnnualCapacity,ATX,SOLPP,,2027,0.75
1,TotalAnnualCapacity,ATX,SOLPP,,2028,0.83
1,TotalAnnualCapacity,ATX,SOLPP,,2029,0.91
1,TotalAnnualCapacity,ATX,SOLPP,,2030,1.01
1,TotalAnnualCapacity,ATX,SOLPP,,2031,1.11
1,TotalAnnualCapacity,ATX,SOLPP,,2032,1.2
1,TotalAnnualCapacity,ATX,SOLPP,,2033,1.25
1,TotalAnnualCapacity,ATX,SOLPP,,2034,1.29
1,TotalAnnualCapacity,ATX,SOLPP,,2035,1.45
1,TotalAnnualCapacity,ATX,SOLPP,,2036,1.89
1,TotalAnnualCapacity,ATX,SOLPP,,2037,2.44
1,TotalAnnualCapacity,ATX,SOLPP,,2038,3.13
1,TotalAnnualCapacity,ATX,SOLPP,,2039,3.82
1,TotalAnnualCapacity,ATX,SOLPP,,2040,4.77
1,TotalAnnualCapacity,ATX,SOLPP,,2041,6.04
1,TotalAnnualCapacity,ATX,SOLPP,,2042,7.63
1,TotalAnnualCapacity,ATX,SOLPP,,2043,9.62
1,TotalAnnualCapacity,ATX,SOLPP,,2044,10.18
1,TotalAnnualCapacity,ATX,SOLPP,,2045,11.66
1,TotalAnnualCapacity,ATX,SOLPP,,2046,12.64
1,TotalAnnualCapacity,ATX,SOLPP,,2047,13.82
1,TotalAnnualCapacity,ATX,SOLPP,,2048,16.18
1,TotalAnnualCapacity,ATX,SOLPP,,2049,18.12
1,TotalAnnualCapacity,ATX,SOLPP,,2050,20.01
1,TotalAnnualCapacity,ATX,BIOPP,,2015,0.02
1,TotalAnnualCapacity,ATX,BIOPP,,2016,0.02
1,TotalAnnualCapacity,ATX,BIOPP,,2017,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2018,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2019,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2020,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2021,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2022,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2023,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2024,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2025,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2026,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2027,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2028,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2029,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2030,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2031,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2032,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2033,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2034,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2035,0.01
1,TotalAnnualCapacity,ATX,BIOPP,,2036,0.0
1,TotalAnnualCapacity,ATX,BIOPP,,2037,0.0
1,TotalAnnualCapacity,ATX,BIOPP,,2038,0.0
1,TotalAnnualCapacity,ATX,BIOPP,,2039,0.0
1,TotalAnnualCapacity,ATX,BIOPP,,2040,0.0
1,TotalAnnualCapacity,ATX,BIOPP,,2041,0.0
1,TotalAnnualCapacity,ATX,BIOPP,,2042,0.0
1,TotalAnnualCapacity,ATX,BIOPP,,2043,0.0
1,TotalAnnualCapacity,ATX,BIOPP,,2044,0.0
1,TotalAnnualCapacity,ATX,BIOPP,,2045,0.0
1,TotalAnnualCapacity,ATX,BIOPP,,2046,0.0
1,TotalAnnualCapacity,ATX,BIOPP,,2047,0.0
1,TotalAnnualCapacity,ATX,BIOPP,,2048,0.0
1,TotalAnnualCapacity,ATX,BIOPP,,2049,0.0
1,TotalAnnualCapacity,ATX,BIOPP,,2050,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2015,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2016,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2017,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2018,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2019,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2020,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2021,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2022,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2023,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2024,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2025,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2026,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2027,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2028,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2029,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2030,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2031,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2032,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2033,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2034,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2035,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2036,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2037,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2038,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2039,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2040,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2041,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2042,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2043,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2044,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2045,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2046,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2047,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2048,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2049,0.0
1,TotalAnnualCapacity,ATX,CCCCSPP,,2050,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2015,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2016,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2017,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2018,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2019,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2020,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2021,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2022,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2023,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2024,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2025,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2026,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2027,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2028,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2029,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2030,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2031,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2032,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2033,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2034,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2035,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2036,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2037,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2038,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2039,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2040,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2041,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2042,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2043,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2044,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2045,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2046,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2047,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2048,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2049,0.0
1,TotalAnnualCapacity,ATX,IGCCCCSPP,,2050,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2015,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2016,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2017,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2018,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2019,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2020,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2021,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2022,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2023,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2024,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2025,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2026,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2027,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2028,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2029,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2030,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2031,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2032,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2033,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2034,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2035,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2036,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2037,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2038,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2039,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2040,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2041,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2042,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2043,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2044,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2045,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2046,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2047,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2048,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2049,0.0
1,TotalAnnualCapacity,ATX,H2FUELCELL,,2050,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2015,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2016,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2017,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2018,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2019,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2020,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2021,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2022,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2023,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2024,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2025,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2026,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2027,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2028,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2029,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2030,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2031,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2032,0.0
1,TotalAnnualCapacity,ATX,BATTERY,,2033,0.09
1,TotalAnnualCapacity,ATX,BATTERY,,2034,0.21
1,TotalAnnualCapacity,ATX,BATTERY,,2035,0.36
1,TotalAnnualCapacity,ATX,BATTERY,,2036,0.55
1,TotalAnnualCapacity,ATX,BATTERY,,2037,0.76
1,TotalAnnualCapacity,ATX,BATTERY,,2038,0.94
1,TotalAnnualCapacity,ATX,BATTERY,,2039,1.13
1,TotalAnnualCapacity,ATX,BATTERY,,2040,1.3
1,TotalAnnualCapacity,ATX,BATTERY,,2041,1.5
1,TotalAnnualCapacity,ATX,BATTERY,,2042,1.73
1,TotalAnnualCapacity,ATX,BATTERY,,2043,1.95
1,TotalAnnualCapacity,ATX,BATTERY,,2044,2.18
1,TotalAnnualCapacity,ATX,BATTERY,,2045,2.4
1,TotalAnnualCapacity,ATX,BATTERY,,2046,2.89
1,TotalAnnualCapacity,ATX,BATTERY,,2047,3.5
1,TotalAnnualCapacity,ATX,BATTERY,,2048,4.3
1,TotalAnnualCapacity,ATX,BATTERY,,2049,5.29
1,TotalAnnualCapacity,ATX,BATTERY,,2050,6.26
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2015,0.0
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2016,0.01
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2017,0.02
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2018,0.03
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2019,0.04
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2020,0.06
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2021,0.08
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2022,0.1
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2023,0.13
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2024,0.17
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2025,0.22
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2026,0.27
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2027,0.34
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2028,0.42
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2029,0.51
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2030,0.63
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2031,0.78
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2032,0.95
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2033,1.16
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2034,1.42
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2035,1.73
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2036,1.68
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2037,1.64
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2038,1.6
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2039,1.57
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2040,1.55
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2041,1.6
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2042,1.75
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2043,1.86
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2044,1.93
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2045,1.94
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2046,1.94
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2047,1.95
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2048,1.95
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2049,1.96
1,TotalAnnualCapacity,ATX,EV_CHARGE,,2050,1.97
1,TotalAnnualCapacity,ATX,V2G,,2015,0.0
1,TotalAnnualCapacity,ATX,V2G,,2016,0.0
1,TotalAnnualCapacity,ATX,V2G,,2017,0.0
